node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
57,29,10,3.6707289079421064,-136.38672188454558,1848708,-136.38672146776395,4942625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,6,3.0834818707270175,-18.09953311448545,686250,-18.099533081773735,337375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
43,22,3,3.6738575055255898,-86.1011587664554,280167,-86.10115636431132,532000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
71,36,9,3.1057842440483494,-169.7432706526326,1440000,-169.74327061260448,4869834,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,2,1.905490656389069,-12.761611552131654,133708,-12.761611555645144,104000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,10,1.2623667760239483,-6.271910877492492,860084,-6.271910895610212,509500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
161,81,4,5.3147690416491695,-388.9867206266006,575125,-388.98671733873476,2315333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,2.8425331763676653,-11.034175585024796,421458,-11.03417555789425,82709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,0.2981049683364417,-2.9263241701284057,104709,-2.9263241701283875,50084,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
79,40,9,3.45262087959287,-214.44296603077782,1449041,-214.44296490460795,5451875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,5,0.21112083971637952,-1.4857771841730245,201625,-1.4857771841747867,89666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,1.7997136572521637,-3.3818585463745916,410791,-3.3818585710011058,189250,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
285,143,3,5.26916175066278,-804.6869480198594,563500,-804.6869445939979,2597125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,1.4425057797718324,-7.491952633116428,598000,-7.491952647662242,301542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
247,124,6,4.557972328907443,-784.1011482738305,1152084,-784.1011469404341,7154000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,7,2.4039390582476923,-10.838225737124322,508542,-10.838225727833246,305042,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.04693142481211232,-0.48493531295636483,506417,-0.4849353129563537,260208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
21,11,9,4.876757912143917,-63.91459636420511,1473666,-63.91459626127612,2010458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
51,26,7,2.691265539735234,-105.90936119514173,743041,-105.90936073633782,1711750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
411,206,8,5.032444549308354,-1301.4078684749693,2396875,-1301.4078676905424,18832625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
31,16,3,3.2997531604590304,-66.374441006788,333292,-66.3744406357452,690750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
413,207,2,5.128784362004394,-1166.4329706277151,621375,-1166.4329665603834,3657666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,10,2.7836825741838394,-10.881523269041706,1468791,-10.881523283289873,669542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,2,2.848104208060504,-13.024639267030256,123708,-13.024639263871531,102875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
2115,1058,4,4.999312537609915,-7808.904623709053,2694416,-7808.9045552229945,30929458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,3.0435116822972788,-8.980560409578336,1627084,-8.980560396294427,676750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.39448910764659467,-1.8000663735431863,176000,-1.80006637356652,62750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,1.0593828752857573,-7.624847090305282,376667,-7.624847107894644,196500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
35,18,8,4.312763939689704,-100.3464219921268,1278208,-100.34642193086997,2361208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.24588315805145577,-1.9503230868797585,185750,-1.9503230868797847,75709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,3.6066578401853056,-9.657700462214951,674375,-9.657700439813492,240167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
37,19,4,2.1288268515503166,-70.87374391214928,255416,-70.87374381161752,523792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,0.726345323269842,-3.0073597858046934,116875,-3.007359785991448,58500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
213,107,9,4.360597555784995,-691.8168786187015,2411375,-691.8168782897571,17785459,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,1.1779958936519532,-3.8366957998700775,333208,-3.8366958046887736,163167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,1.3352829946433458,-2.0085519376433516,144125,-2.008552138937956,63166,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,8,1.9757772454756093,-12.463944772224696,764250,-12.463944689138252,447917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
135,68,8,4.292464918322635,-401.85431713667924,7026000,-401.85431741279257,7368333,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
81,41,10,3.704607994693906,-219.90350649254842,1996375,-219.90350695231655,7240833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.1699599156364462,-4.851019338236411,193750,-4.851019354553635,76125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,3,2.0579421007076797,-9.566768077376057,141750,-9.56676796982716,85000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
27,14,2,2.9068065722840126,-38.678741788034486,178166,-38.67874151063768,219875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,8,0.8157046796450815,-6.642303078081413,561625,-6.64230308270987,488292,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,6,1.4540345576981097,-15.386313108589,343500,-15.386313422391027,313792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
39,20,4,3.925065046393925,-81.49678326494366,307458,-81.49678237020993,562292,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
31,16,8,5.196997229898495,-80.69375781427695,1339125,-80.693759108117,1740417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,10,2.1912064150837223,-17.65807458269394,1336917,-17.6580745573374,763000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,1.8422660038479817,-5.942187435695299,280167,-5.942187466239224,140917,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,2.250664304779273,-3.9226723251792124,201625,-3.9226723237777557,93792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
27,14,9,3.0269666925093226,-55.732642149078835,1120125,-55.732641971546705,1696792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,10,2.7656931990576292,-18.974226370471413,1558042,-18.974226391517085,1359000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
9,5,9,2.6156719127003254,-20.89203939515578,1318167,-20.89203943352078,641208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,8,0.44687412645731645,-5.653575255829692,328750,-5.653575256230951,201209,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
183,92,8,4.54929773053467,-575.469425809543,1628458,-575.4694248185635,9547750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
131,66,7,4.046063209219312,-385.68434856287234,1145792,-385.6843477235292,6280709,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,5,2.04334326116201,-14.742131872603938,386209,-14.74213184811758,292500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
55,28,5,3.125105723779554,-110.3006330073672,902833,-110.30062824635336,1457125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,5.247237295219977,-10.839356545524918,2224250,-10.8393564537438,543000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,9,1.705662071714481,-15.046195898815592,891000,-15.046195863280985,617000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
625,313,9,5.380543330892625,-2435.066495419522,5961250,-2435.0664963354266,56123666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
795,398,8,5.117585941925687,-3061.343660829095,3981833,-3061.343664300657,43656000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,1.4896833381804953,-5.722897617206394,823042,-5.722897622011754,203625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,1.3461610903050856,-5.637111675041275,774583,-5.637111675943903,366125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
35,18,9,3.5058703468244206,-86.2119617589643,4858042,-86.21196123543778,3155958,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,9,0.21524854076952804,-2.822907287201094,560125,-2.822907287204514,209834,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
29,15,2,4.621522926872218,-55.21708837158722,376834,-55.21708640712224,294833,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,3,0.0449392212692884,0.23478785913379518,214041,0.23478785913379785,89000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,8,4.354191071792655,-18.637172499207907,1938542,-18.63717248299635,535750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.5901623744506874,-4.239287505487155,202458,-4.239287497693958,81125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,1.6750230358713316,-4.694608105593799,712875,-4.694608117936454,321875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
49,25,7,1.9490323016615059,-102.41573478665917,762125,-102.41573419459607,1745208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
43,22,3,5.135113702672635,-101.46870815099194,317084,-101.46870799467784,466084,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
25,13,4,1.5435180287912142,-32.80314576448326,225166,-32.80314582157004,329542,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,9,1.5153064472083804,-21.228018421198207,943250,-21.228018427423514,568792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.7248368602161578,-0.3603453244781152,101042,-0.36034532892348214,39167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.7221053759301905,-4.875289137003835,735541,-4.875289140790245,309792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,3,2.449428619373003,-8.026327603005317,163000,-8.026327614752686,84750,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,1.878614193371522,-6.181283304973478,714584,-6.181283311837671,633500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
211,106,10,3.5944623758069425,-696.4932895518468,8878625,-696.4932889850224,18843959,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,8,4.567947246247609,-14.039624752770823,1182208,-14.03962469573276,537416,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,4.926220102277821,-10.296772194237143,1973333,-10.296772119507388,679500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,5,2.3542751514281077,-14.803797202280885,314666,-14.803797263469646,266666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,7,2.1017681224176585,-3.9468754994770765,504625,-3.9468754970799003,202000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,8,0.20771198865057483,-0.08601968217639366,382166,-0.08601968218139322,174125,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,8,2.546694657766063,-10.753799030026405,803125,-10.753799022285238,383000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
11,6,5,2.5269858271979455,-15.965134788749566,331959,-15.965134657752445,307583,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
1869,935,6,5.466486824812649,-7294.54328063882,3437958,-7294.543258580815,63865666,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
37,19,5,4.81811728864306,-85.94340470126642,577042,-85.94340443467536,810292,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
451,226,7,5.4426790301817345,-1690.3208839963386,3600166,-1690.320879442122,31065875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,6,0.21948852480670278,-2.4300238476468805,1336958,-2.430023847651665,124083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
1943,972,6,4.938134820222884,-7934.839725486381,3959291,-7934.83967821031,54820792,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,2,1.7244324274198843,-3.4643595077775062,131583,-3.464359582586707,71209,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
17,9,10,2.8333373947132694,-33.888338311320226,1347125,-33.88833822499117,1672084,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
777,389,8,3.665686115363072,-2726.9744427086,3298750,-2726.974439642043,35514167,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
107,54,10,3.822311442172097,-326.41280206814366,6182375,-326.41280213079244,9878667,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
667,334,9,5.2989512302448185,-2542.067444613236,3830584,-2542.067449735179,43006458,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
41,21,5,4.739830248903553,-96.75828295356524,662083,-96.75828273839758,946417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
131,66,9,4.412640297486619,-437.4015175442226,2335125,-437.4015177356178,10157375,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
