node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
3,2,8,1.5530533448932706,-7.0931993378316625,2439125,-7.093199378595026,213667
7,4,5,4.05337722180129,-17.316976448373676,1490375,-17.3169757314608,196542
3,2,8,0.2548353017594163,-3.4941508549519074,11722208,-3.49415085495079,175375
7,4,9,2.35691170947018,-17.42946201197125,4078583,-17.429461910709694,710042
5,3,5,1.907968632826318,-10.293580279681258,981500,-10.293580300268792,124458
75,38,9,5.032442393113977,-222.6989513178736,5660458,-222.6989887557035,5757375
3,2,6,1.1031149183145184,-5.240933165475775,1310208,-5.240933166982261,102500
15,8,4,2.5087121230711587,-31.14516928027303,714250,-31.145169200589244,291417
37,19,9,3.671635180149177,-108.08583575993521,4812250,-108.08583292812966,2656292
293,147,7,5.006201044732823,-1032.8969066397815,3388834,-1032.8969073095227,11188417
3,2,7,0.26400010145444347,-0.8815715913154382,1556917,-0.8815715913266726,134541
71,36,5,3.8366102303862655,-143.38592337861803,1465583,-143.38592071789998,1529583
3,2,2,0.6234647761889256,-4.028768083459162,285083,-4.028768083487133,35291
63,32,4,3.7297482563310234,-140.05518055791347,1017959,-140.0551748053884,1005917
207,104,6,5.080306856280356,-614.4004472873771,2715500,-614.4004433489121,5602667
5,3,2,3.3443781825212344,-9.296786828575295,343584,-9.296784746508838,82834
3,2,7,0.31302397443679236,-2.1112359553329756,1586625,-2.1112359553556086,112625
3,2,6,2.6636828205467746,-8.731159163980362,1786125,-8.731159140733364,194000
9,5,4,2.560886229791057,-14.26732688569009,795583,-14.267326746818771,172542
31,16,10,1.8034870676316999,-76.48058665422936,4408000,-76.48058710773884,2630084
53,27,8,2.7862213081683445,-115.94052414920864,3145625,-115.94052294144582,2317625
3,2,8,1.2736957095664805,-5.500208772935782,2189917,-5.500208808943572,229209
3,2,4,1.0182236542866225,-2.0321100659693654,632500,-2.032110070236404,64625
11,6,9,4.607596825391108,-34.02937292561593,5275500,-34.02937332837673,1240833
7,4,7,5.3405467646140945,-18.44477494389059,3407208,-18.444774970568357,414917
19,10,4,3.766377055446079,-37.82106222069896,904708,-37.82106211954498,337459
3,2,5,0.28823417721878186,-3.62614911404587,836541,-3.626149114042239,75791
9,5,2,4.145866874823276,-11.204800111037985,334250,-11.204799879129217,83667
499,250,8,4.777962814245656,-1883.398496464018,4830167,-1883.3985732017977,25135167
5,3,10,2.9514141177859226,-10.908432001650565,5074333,-10.908431993601772,552125
31,16,3,4.836738334776584,-74.1762107120623,657500,-74.17621051978138,360125
9,5,9,1.6782635724921695,-11.392861393875407,3200458,-11.392861406622186,499958
3,2,5,0.6222127008535416,-3.214412219571926,833625,-3.2144122196942657,75500
19,10,2,3.1170282729963477,-32.56646582762514,372208,-32.56646593667825,151000
7,4,6,3.2140054263693347,-16.148395675478664,1862250,-16.148395754228915,270667
3,2,6,0.11449902681998969,0.8247600805555035,1195000,0.824760080555442,103542
10285,5143,5,5.173399442452746,-45780.998940553356,11881750,-45780.998531252815,181215625
103,52,7,2.968413906275715,-258.0484356427005,2818875,-258.0484307625949,3461250
3,2,10,1.5724892280163618,-8.498858807235793,4558625,-8.498858806529338,496667
11,6,10,1.7255886058528893,-19.401573294067653,17491084,-19.40157329112529,946667
3,2,8,0.48769758408962743,-4.259773145635259,2055792,-4.259773146206799,212333
139,70,5,3.6608226840480995,-357.0401039902355,1521000,-357.0400930484331,2755916
