node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
33,17,10,2.828403498137762,-82.87487572324743,885209,-82.87490565920646,2968250,false,1,DormandPrince54Integrator,RANDOM
29,15,10,3.027655804281828,-69.37891660426558,784750,-69.37891579879323,2772041,false,1,DormandPrince54Integrator,RANDOM
25,13,7,4.781650998685109,-66.56676895350901,609083,-66.56676941935086,1135375,false,1,DormandPrince54Integrator,RANDOM
21,11,9,3.4937128579513894,-55.32127879901777,755750,-55.32125872363724,1746584,false,1,DormandPrince54Integrator,RANDOM
5,3,9,2.5855464486354767,-10.711688515404594,544084,-10.71168812500974,443792,false,1,DormandPrince54Integrator,RANDOM
7,4,7,2.8580581220787327,-10.970635805580265,381250,-10.970632969113417,345083,false,1,DormandPrince54Integrator,RANDOM
7,4,3,1.2728120169459674,-4.092221920887902,116833,-4.092221988769179,97417,false,1,DormandPrince54Integrator,RANDOM
11,6,8,1.0738246150589763,-12.207509821521418,333333,-12.207509815323531,481042,false,1,DormandPrince54Integrator,RANDOM
3,2,10,2.115080756769394,-7.25879960466685,651666,-7.258799449819106,529417,false,1,DormandPrince54Integrator,RANDOM
117,59,7,4.967152390387226,-344.98073669569646,788709,-344.9807664065915,5301875,false,1,DormandPrince54Integrator,RANDOM
43,22,9,3.1900698957896143,-110.2336736784641,759917,-110.23367980058369,3035958,false,1,DormandPrince54Integrator,RANDOM
5,3,5,3.3765668797155732,-11.203434491529302,263584,-11.203431909900443,168542,false,1,DormandPrince54Integrator,RANDOM
3,2,8,2.1165513812248036,-10.79339702415204,402250,-10.79339681953743,245125,false,1,DormandPrince54Integrator,RANDOM
131,66,8,4.618912388160925,-422.65793325547725,857417,-422.6579208466752,7186166,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.33677138044287763,-0.5718898548285348,227709,-0.5718898549965001,125333,false,1,DormandPrince54Integrator,RANDOM
11,6,6,3.605702703264531,-26.423566898308977,362042,-26.423564998667317,516666,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.411738527959082,-3.182190386676394,443875,-3.182190386761224,287209,false,1,DormandPrince54Integrator,RANDOM
5,3,8,1.5319615160272666,-8.079690831756277,343666,-8.079690892312216,279417,false,1,DormandPrince54Integrator,RANDOM
9,5,6,1.6586272200020413,-14.733176084364269,367417,-14.73317576345456,317958,false,1,DormandPrince54Integrator,RANDOM
3,2,4,1.277661168109971,-5.890512105193759,358959,-5.89051209633046,183125,false,1,DormandPrince54Integrator,RANDOM
609,305,7,3.9688033494471733,-1948.6816214217647,1647917,-1948.6817328210727,20225208,false,1,DormandPrince54Integrator,RANDOM
3,2,5,2.394822469291083,-5.471454798253118,347750,-5.471454794890011,130833,false,1,DormandPrince54Integrator,RANDOM
3,2,3,1.0558075596374044,-5.056912764897283,139333,-5.056912764107498,62750,false,1,DormandPrince54Integrator,RANDOM
7,4,3,4.91254017289595,-13.007056310649173,244125,-13.007056261403449,145708,false,1,DormandPrince54Integrator,RANDOM
69,35,5,5.494088567617422,-184.30878291346443,464042,-184.30880844290934,1683084,false,1,DormandPrince54Integrator,RANDOM
3,2,4,1.7691793934354139,-5.593290480777446,177750,-5.593290604407777,89875,false,1,DormandPrince54Integrator,RANDOM
3,2,9,3.6974102201277317,-7.1002861900914755,750792,-7.100287854390125,437833,false,1,DormandPrince54Integrator,RANDOM
259,130,8,4.1031435501296345,-802.446895308602,1259333,-802.4469052953323,12777084,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.0068728035414547,-2.4036222337157116,434083,-2.4036222459470866,523125,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.41214517048215665,-2.629462603292788,498917,-2.6294626033609227,228125,false,1,DormandPrince54Integrator,RANDOM
25,13,9,3.9553088561900234,-65.72937096781155,766125,-65.72937318191283,1866708,false,1,DormandPrince54Integrator,RANDOM
23,12,10,3.8661458091401317,-53.225021030327056,964750,-53.22503805222512,1917208,false,1,DormandPrince54Integrator,RANDOM
137,69,4,5.11802947382607,-366.14087795639347,378541,-366.14088479218884,1939250,false,1,DormandPrince54Integrator,RANDOM
183,92,3,4.602212514014743,-493.44725883308115,350334,-493.4472759659336,2068166,false,1,DormandPrince54Integrator,RANDOM
3,2,2,1.0953368191296322,-3.0843568628123346,104000,-3.084356866140999,62750,false,1,DormandPrince54Integrator,RANDOM
3,2,6,1.3727518232428229,-6.594424778314412,227750,-6.594424786037796,124500,false,1,DormandPrince54Integrator,RANDOM
9,5,3,3.553096704995614,-19.137838904825365,145750,-19.137839735965038,142125,false,1,DormandPrince54Integrator,RANDOM
25,13,3,3.23901221071214,-51.4430708613519,147458,-51.443071420601775,321500,false,1,DormandPrince54Integrator,RANDOM
25,13,5,4.468171493403228,-39.78120054905065,331125,-39.78120223314984,534291,false,1,DormandPrince54Integrator,RANDOM
3,2,5,4.216850643365557,-10.866526518697706,281375,-10.866526475836288,189583,false,1,DormandPrince54Integrator,RANDOM
137,69,7,4.186210888320877,-387.0846420567653,1036500,-387.08464763249526,5413041,false,1,DormandPrince54Integrator,RANDOM
15,8,10,4.309527720561453,-35.926676182447395,998417,-35.92666889869572,1499709,false,1,DormandPrince54Integrator,RANDOM
505,253,10,5.346733333137933,-1940.5674676652939,2381375,-1940.567918594888,46181625,false,1,DormandPrince54Integrator,RANDOM
971,486,5,4.115052122583575,-3362.7855509001756,5698333,-3362.7854346503477,20002500,false,1,DormandPrince54Integrator,RANDOM
17,9,8,3.4901133717793815,-37.6307550922551,651500,-37.630930219210285,1035834,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.9463149480854776,-4.318074128496415,196500,-4.3180741862759096,106333,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.1648127822997285,-6.451889806999661,587709,-6.451889827586077,364583,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.43675866335747876,-2.9490856125735925,118333,-2.9490856125843563,49750,false,1,DormandPrince54Integrator,RANDOM
1575,788,7,5.441131109232851,-6108.950397872517,2936541,-6108.95089032874,55575000,false,1,DormandPrince54Integrator,RANDOM
