node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
3,2,3,1.7141780751007136,-5.215529724847027,131708,-5.215529743166648,72083,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.18089675311115005,-3.377632461398935,507333,-3.3776324613988837,270708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
7,4,5,1.4418329148120834,-8.831575201242256,247167,-8.831575206313836,243500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,2,0.8607199990614942,-0.24224114505651295,107833,-0.24224125714652006,58417,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
61,31,3,3.932100029448793,-126.49091997315676,276583,-126.49091976787764,664625,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
41,21,5,4.669466379263697,-106.10755248019277,1116334,-106.10755216721986,1432875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
145,73,5,4.1876787851146124,-398.9564819404143,596042,-398.956481627435,3816916,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
15,8,9,2.5257188481253636,-31.981673937559098,3191916,-31.981673884229362,2591000,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,10,0.47071523214548777,-1.02667363658679,489291,-1.0266736369000538,355208,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
5,3,7,1.702799502498645,-9.995295490273579,318084,-9.995295546204929,238584,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
101,51,3,4.688776445709296,-254.11288386474502,343083,-254.1128852379201,1557708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
81,41,4,3.209891710158837,-195.34022945737678,341291,-195.34022856042404,1495708,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,1.3679056099534095,-2.6635831715260565,133375,-2.6635831900428335,85875,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
3,2,4,0.07562652316175156,-0.37178542701349204,128334,-0.37178542701357065,175500,false,4,DormandPrince54Integrator,true,4.4668359215096346E-8
