node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
41,21,10,4.606029586678164,-104.06302318547876,12198500,-113.97343169353357,4626167
11,6,10,4.766734586837992,-31.014918272235587,8596542,-31.038705169855636,1589625
9,5,2,1.4934485010555603,-6.68048436908507,329500,-6.680484385144522,73333
1245,623,10,5.093006153106373,-5120.627982907399,14313000,-5120.128958389654,105911667
11,6,6,3.515060382344141,-19.118503085683802,2402208,-19.118503902866475,358042
753,377,3,3.97270362100563,-2141.6949736189245,1636666,-2141.6949412989534,7069833
41,21,7,2.607851916370432,-86.30833841392703,2722416,-86.30833782734612,1614292
9,5,8,3.7155505439064465,-21.215181250227154,4769666,-21.215186164880397,581250
245,123,10,4.396517228705322,-763.809885711867,9683667,-764.4108220705737,21903333
3,2,6,3.6662739266747804,-8.168208008109023,2187042,-8.168208092316746,183542
79,40,5,5.332912384378559,-183.84427617506162,1831500,-183.8442748465193,1732625
9,5,7,0.998955722658244,-14.874470777199415,1952833,-14.874470777318516,292875
3,2,6,1.6723788710993126,-4.126314631830413,1603250,-4.126314670220049,126125
3,2,10,1.981935641014477,-5.632256403032795,5398167,-5.632256551384804,432000
3,2,8,0.2297747166291807,-1.2569864704516172,1934834,-1.2569864704590632,157208
93,47,8,3.8255681480788626,-275.7162420208547,4256584,-275.7162387541849,4641125
9,5,5,1.83988215460599,-12.821005344311153,1240250,-12.821005365500982,209375
5,3,9,3.0530313976144545,-14.498308539872113,10238666,-14.49831307023634,516375
111,56,2,3.0178343480751306,-231.73244444647517,427250,-231.73244361650993,753584
13,7,9,1.8215128825822344,-21.813789671405345,3770792,-21.81378968884991,876291
3,2,7,1.397468498422517,-5.8131565216912,1959375,-5.8131565368513645,163625
1169,585,2,4.143524121735469,-3551.0612763971326,1554500,-3551.061132070058,8388916
3,2,3,0.26532264401334876,-0.721406142034073,393666,-0.7214061420407519,42167
5,3,3,5.07738116137981,-11.33699342365093,688459,-11.336994105873124,92792
503,252,8,5.3295501458410115,-1835.6218406738935,6160209,-1835.6235161567454,24541375
75,38,10,5.022380630428523,-214.25507685947218,8846291,-216.8806653280078,6681250
11,6,3,2.176866526614802,-15.88030910877834,509958,-15.880309357207404,134458
15,8,3,2.5109434262878207,-19.929139773264602,556458,-19.929139750211842,166417
591,296,6,4.137317609483059,-1822.5859806015335,3764917,-1822.5859357012532,13334791
7,4,2,2.756085289728421,-8.286542616353776,377542,-8.28654261224403,72250
3,2,2,0.7987281182984793,-1.7412540372659184,270875,-1.7412540370387677,35875
9,5,7,2.0477567693606558,-13.821781822651463,2233500,-13.82178189064551,294291
9,5,3,3.1917711284245223,-17.96313955921033,585000,-17.963139900977527,119625
3,2,3,0.29266031728001163,-1.6928505276503305,398416,-1.692850527686903,37542
207,104,4,4.359148518019524,-540.0296353940164,1285167,-540.0296348790506,2447125
3,2,8,1.7479596869193452,-5.884479138077239,2908042,-5.884479121190932,224000
3,2,7,0.005478122264105156,2.2806869433369936,1597792,2.280686943336833,118416
27,14,4,4.620628392708446,-57.302973250338866,1258625,-57.302975659249924,393250
3,2,10,4.38800885039354,-11.700818990691237,8271000,-11.70080155787317,572041
5,3,8,2.492118882016678,-12.623784380475612,3329333,-12.623784308689167,321583
3,2,2,0.4735904774202314,-3.255302967136105,262833,-3.255302967238006,37584
47,24,5,2.784260731095779,-119.69451146118469,1436833,-119.69450903369628,1260583
7,4,6,0.7282273276142743,-6.697465005873197,1253125,-6.697465036530811,205625
3,2,7,3.1374729910916135,-6.0834117276702155,2932667,-6.083412581174276,224750
11,6,2,1.9505187057400393,-10.702984205916225,304000,-10.702984506904148,91833
3,2,5,0.37517986478120996,-0.7872994816562862,820667,-0.7872994819953414,78334
39,20,7,4.906979816025043,-94.71210371802027,4025042,-94.71216071107875,1574750
169,85,8,5.005597881281198,-523.0557917330099,4694125,-523.0565732095588,7741000
3,2,4,1.4013230197688236,-3.3294969331811073,693958,-3.32949702486879,71833
3,2,2,1.2863043339565785,-2.6550023464792596,276958,-2.655002350565269,33958
5,3,3,1.0512362408801308,-8.154457904559923,524083,-8.154457940327648,61375
231,116,5,5.446119182441646,-710.7853112322057,2180458,-710.785295219789,4479417
3,2,2,0.44509559678695965,-0.4599066681307973,261084,-0.4599066684035238,33916
361,181,9,3.5302987178706617,-1194.7078553936922,6708958,-1194.7078542087136,22276083
7,4,4,1.856669457806324,-6.602989746874703,775750,-6.602989774919248,100875
57,29,10,4.443739296270936,-160.195704749362,11115500,-160.1944184560354,4807125
7,4,6,3.8933146903461724,-17.948074730916762,2143833,-17.948079887205605,299958
17,9,3,2.6383004748948364,-24.022067849749668,589375,-24.022067737159652,189500
3,2,7,1.7598645657348648,-6.104876733944733,2214917,-6.104876728269222,182917
91,46,7,4.392204933182374,-227.85328039101626,3685833,-227.8532794689561,3327375
3,2,10,1.007644543416654,-3.3631438224841657,4318125,-3.3631438436523795,330208
113,57,2,5.419071926208147,-281.5763337814617,522042,-281.5763308605749,869333
3,2,8,4.448582419585337,-7.366279714632043,4515583,-7.366281098286754,294542
43,22,6,3.1132929564270944,-96.26137150096368,2048500,-96.26136917486087,1134834
149,75,8,4.235194260819569,-471.47817476229363,4850000,-471.4782714407726,7309333
3,2,7,0.9931429388034101,-4.514154690718719,1833417,-4.514154766576183,159250
3,2,5,0.6679568593176312,-3.370548145865599,855000,-3.3705481451630437,74084
3,2,2,0.08650504352505883,0.17464474733433522,264708,0.17464474733424862,30708
27,14,8,3.8527294774667458,-72.89081486866742,3831750,-72.89081341507692,1447292
57,29,3,5.427328905572564,-130.8590455308161,869792,-130.85904429246062,613333
3,2,3,0.3334856979550265,-1.4340980334100695,399500,-1.4340980333862423,40500
31,16,5,2.3247650109888065,-59.07634619838515,1314375,-59.076343410903334,626875
3,2,8,0.8545630068042932,-4.935081840188426,2244875,-4.935081856393062,227292
3,2,3,0.8590507020471114,-2.490851763552222,431417,-2.4908517650871667,40666
47,24,3,5.326910888437753,-103.9110128914035,938208,-103.91101523945439,448833
9,5,9,3.8654216093963094,-26.58518010901436,4778625,-26.585179834161256,852833
5,3,5,2.1846950302996784,-9.603362206477026,1093500,-9.603362457666703,169500
7,4,7,5.258491930135662,-19.095507163215476,3476458,-19.09550778689259,445292
15,8,2,2.337244196300794,-20.148255735938026,366042,-20.148255820640333,113375
5,3,6,3.250888474644541,-12.272601701079125,1967125,-12.272601915255121,248125
7,4,10,2.1514695798292767,-15.995117346553771,5773542,-15.995117321749687,646750
7,4,8,2.9017507731369134,-13.361777421173159,3395292,-13.361777383054669,416709
3,2,5,0.4613621739157583,-2.1792300872204224,856500,-2.1792300871449664,72917
151,76,3,2.597241193116824,-310.57552629902494,777000,-310.5754929992856,1521292
71,36,9,2.8085585688805432,-170.89909938973898,4944792,-170.89909555825488,4466250
149,75,4,5.1978234954569595,-414.947101951832,1504250,-414.94711202399736,2153250
11,6,6,1.6726590392083092,-16.777407990583917,1554667,-16.777408519961373,354041
5,3,9,2.986162172823656,-12.332732876425823,4505209,-12.332733300330409,484500
7,4,4,4.7336948879909055,-14.737432533529159,1049667,-14.73743445326486,171292
83,42,10,4.255461465935791,-252.28749723792382,7610875,-252.28759134216483,7337000
5,3,3,1.8588439776772665,-6.914979885886909,549875,-6.914980061261474,83000
117,59,8,4.011757625193686,-342.00211555069825,4143750,-342.0021119880673,5993292
1019,510,4,5.137265509719923,-3580.935020094308,2531666,-3580.934933325347,13102458
13,7,6,3.304150073984034,-29.873976297169474,2293875,-29.873982092540977,430625
3,2,3,1.654588317706028,-2.0282219929064316,542208,-2.028222041411517,51875
3,2,7,1.1413743371933318,-4.2619843313626316,1910500,-4.261984404098792,136834
25,13,2,3.2271563794129507,-38.35713767839087,380208,-38.357137436299794,178167
205,103,6,5.0594685030041076,-599.1564818199668,3135208,-599.1564599736357,5199667
3,2,5,1.7413471810224928,-6.000395147042189,1093542,-6.000395290593437,105834
191,96,10,5.312161539925143,NaN,9840834,-632.2573334587355,16111167
3,2,9,2.2780377501944296,-7.660636925395256,4321333,-7.660636957670379,362583
3,2,8,3.747875023853701,-10.37118664041427,4228375,-10.37119306188932,352291
5,3,3,1.0022151781597446,-5.544536939189205,450083,-5.544536945391222,53709
18429,9215,5,5.263251285334958,-88875.15470361382,30547500,-88875.15159882752,330452958
11,6,8,4.370358009350858,-24.336659917849545,4152334,-24.336662788100423,747625
7,4,10,1.4970687418792883,-13.24104683196418,4702833,-13.241046789729129,618667
5,3,2,1.0172330123404065,-1.5277401497617569,273625,-1.5277401563074922,46542
87,44,6,5.198802290174605,-235.92966477673366,2689083,-235.9296869478577,2448750
51,26,6,2.1542489589773273,-102.68432436103832,1647875,-102.68432643040404,1236125
5,3,2,2.759226589516719,-7.339885661958187,336208,-7.339885816047596,51792
87,44,5,5.278020503213359,-230.03212308151762,1803417,-230.031629471256,1674875
13,7,2,2.1923955642796167,-17.212815960393556,390958,-17.21281605261721,86625
3,2,8,0.513984826483288,-3.622549890617275,2117541,-3.6225498911816416,159792
51,26,2,3.03332020648364,-89.87598394904515,413625,-89.87598185741163,420959
3,2,10,0.9780927418066399,-3.8086638164150863,4052000,-3.808663823785378,297292
59,30,9,3.735063131688027,-134.49834084618317,5356000,-134.49834429577407,3764416
63,32,3,3.862246190534984,-121.42629722428723,780125,-121.42629592200458,621083
5,3,8,1.748398645248063,-11.077351979240975,2730167,-11.0773520061266,247417
19,10,9,3.07250721098493,-48.51261950636052,4902042,-48.51261959855716,1480125
3,2,4,4.313104456664325,-8.925734130492494,1025709,-8.925734007918006,100792
81,41,3,3.439652526788968,-185.1772271937734,747500,-185.1772252836082,814292
7,4,10,1.8695581144421147,-14.680350416697692,5248333,-14.680351368271648,871291
53,27,3,2.9373672266506676,-90.86256937896886,789125,-90.86256937507707,562042
13,7,4,1.963955444847788,-21.6512619093472,770083,-21.651262420247615,205000
3,2,2,1.307791370968381,-4.315690014573624,278458,-4.31569005690713,37542
7,4,3,2.1904134536441107,-8.574010994532664,566375,-8.574011169734927,104667
5,3,7,2.2575739930704435,-8.204496957970086,2504541,-8.204497093513888,259875
5,3,10,4.418542178045567,-15.72317657640374,7815458,-15.72319101885362,700000
117,59,6,4.660036659891179,-343.6833499000341,2381417,-343.68334671098705,3301917
5279,2640,2,5.379517879965148,-21240.73478124289,5074625,-21240.73443911531,34735125
3,2,10,0.6104477853400809,-4.183279301878137,3651583,-4.183279306951739,409958
41,21,5,5.054295625386875,-85.63277678643745,1838667,-85.63283136895853,924125
211,106,10,3.6702096039141274,-665.5282170468745,8039000,-665.5282376192397,18171833
1319,660,7,4.959736898763389,-5000.134704609802,6988458,-5000.134642726873,40850041
3,2,7,0.7161697708484889,-2.8455647869945246,1743791,-2.845564783331113,142333
19,10,7,2.2222702899946047,-33.18241222687153,2433834,-33.18241208796057,791959
2183,1092,4,5.413767553811041,-8016.455113503525,11061875,-8016.45435616407,29302500
41,21,5,3.911502196220426,-99.90944488961645,1452209,-99.90944368011901,857584
2099,1050,5,5.179886888609493,-8386.778110805932,5015125,-8386.77802681745,40296541
17,9,8,1.9227718823884552,-32.720210404886956,2913125,-32.720210302113,828917
3,2,10,0.061440453970864506,-1.9368155792523067,3288167,-1.936815579252285,236500
11,6,6,4.046543496101552,-24.42642506644995,2264292,-24.42642499590309,333125
37,19,8,2.210710755297826,-78.61025789360735,3186000,-78.61025762655643,1912625
27,14,3,4.57905726097978,-59.32107540259557,799584,-59.32107497726312,370083
5,3,2,5.220506661141003,-11.407720436047061,421792,-11.407720450228313,85375
3,2,4,0.044393200032014746,0.7279842946989635,563333,0.7279842946989651,46292
145,73,4,5.286256028916991,-350.728566946907,1270917,-350.72856210572536,1906458
13,7,10,1.3964795372474212,-18.987449202703473,4802166,-18.987449135925146,1089291
5,3,2,1.771903495529708,-6.841741743911596,311666,-6.8417418013830416,44167
9,5,6,2.9981171408787453,-12.845150076333972,1945792,-12.845150087714973,252834
3,2,5,1.110472521180413,-7.83551015263589,934417,-7.835510158661567,80000
3,2,8,0.2860598755043866,-2.0687491131265516,1954375,-2.068749113087502,138167
9,5,3,0.7936381445345665,-9.351840691671619,427208,-9.351840707824314,96084
35,18,6,4.130476584870638,-85.21232966422761,2417709,-85.21232919745937,1074709
3,2,4,0.5140662979428676,-1.2484049283215914,565917,-1.248404928924373,70917
37,19,6,4.861980097375996,-95.06737339254923,2532208,-95.06737357208273,1039209
7,4,6,1.3067231055786068,-9.657381595634941,1634333,-9.657381576296835,278208
3,2,7,1.3791719218193528,-4.679073200652391,2115958,-4.679073230458242,189750
119,60,10,4.062209974835492,-331.8161028439727,9377458,-332.7942904154718,10150666
331,166,10,4.82086474278451,NaN,13270666,-1106.7311847710553,26564833
327,164,9,3.743606261449138,-1081.9059744932617,6393708,-1081.8975732038114,20732333
3,2,8,0.5068560723917023,-0.9281486622525614,2132917,-0.928148662784773,158833
3,2,4,0.8747226838826148,-3.968056060580477,627917,-3.968056061522015,55583
5,3,6,0.7811571985844232,-4.501046199162155,1358208,-4.501046201944594,151833
125,63,5,4.29587549380682,-303.452600864754,1762625,-303.4525966307257,2459833
3,2,10,1.7088707139152204,-6.012956456494475,5153041,-6.01295650466618,394125
563,282,6,4.579376613788053,-1933.5318838482399,3845416,-1933.5422545796855,15238583
9,5,6,2.028673306659849,-15.289377020554287,6443458,-15.28937715346718,337917
17,9,9,2.3163800899268576,-40.951764530740974,3889542,-40.951764501856616,1349667
257,129,7,3.976947096618909,-769.6036328598276,4243833,-769.6036222135733,8697167
305,153,4,4.511757615307271,-899.8594231092675,1498125,-899.8593886992177,4309208
3,2,6,4.161377218486625,-11.177878196778282,2195916,-11.177878623012926,189459
227,114,10,3.9692455681861905,-713.0915077145654,8890959,-713.0916361924021,18774583
3,2,8,1.0954241139351664,-5.1858899455462435,2496292,-5.1858899617322365,231708
3,2,3,0.6175040147030336,-1.9380414995672688,417375,-1.938041499450883,49250
349,175,8,4.952589193869869,-1223.8616036913154,5807208,-1222.6793735028089,17195417
7,4,4,3.388453437673634,-12.971553137321251,1024750,-12.971553073734853,161917
21,11,5,2.3231584730555546,-43.047703876784325,1152375,-43.04770439383583,484542
3,2,8,1.4123600393051183,-4.904089860671656,2864125,-4.904089851824287,240792
3,2,6,3.013366855728284,-8.64587828772485,2023250,-8.645878410143641,186375
5,3,7,2.7496573399608453,-12.111425960393891,2983750,-12.11142651132534,337041
3,2,7,1.028678838533898,-2.730712901504958,1973250,-2.7307129129917107,159334
3,2,9,0.22354465100863075,-2.877581123067782,2631250,-2.8775811230275443,211500
55,28,4,4.130398801509844,-134.9116713279776,1022959,-134.91166759406792,820291
495,248,10,4.145645376657444,NaN,10310208,-1797.3569752246199,41611042
3,2,10,0.6151851019586303,-4.012387363365784,3662500,-4.012387353993922,269708
3,2,3,0.9566505418604266,-3.578968628332419,422208,-3.5789686267983485,54750
761,381,2,5.266645790417002,-2443.184614952156,1220209,-2443.1845681888135,5691042
7,4,4,3.1066320425548097,-17.387154485748002,950916,-17.387154206765395,153334
5,3,8,5.2931835255762065,-14.56006710300266,4709792,-14.560070736681247,484791
3,2,7,0.17248912001092864,0.2231938724716923,1571708,0.22319387247125388,129375
3,2,4,0.2710293837662568,-3.877277577942249,578417,-3.877277577913088,48583
7,4,8,1.95972308137527,-15.967356726923654,2769500,-15.967356355759154,309291
3,2,5,1.4744795569038966,-4.6051424617466665,1098042,-4.60514255182818,85416
3,2,8,2.223947098977009,-7.38467030103131,3380583,-7.384670450778616,270208
3,2,5,1.435682019088468,-3.6815971501004827,1027708,-3.6815971660903797,92875
5,3,4,2.030150947614734,-9.423220283631224,784625,-9.423220357428702,88583
5,3,4,1.8887413313626151,-6.759673568469513,773541,-6.759673654817786,99583
57,29,2,4.0247327810443005,-109.06872127935833,482000,-109.06871752208708,432209
319,160,7,4.916076944653273,-1031.7146791221007,4607541,-1031.7145906023652,12488417
23,12,9,2.5381298858203643,-51.16875423857568,4844208,-51.16875459888947,1431750
131,66,4,4.96102104852241,-342.54941672984785,1308334,-342.54941114948826,1769625
3,2,4,4.062884773958084,-8.275291243936374,945666,-8.27529126896328,109000
3,2,6,1.3086512964075099,-5.965256548509711,1526375,-5.965256607985799,125125
11,6,2,5.071906747326844,-20.81810169153284,376666,-20.8181014996511,115834
1067,534,2,4.198172265274864,-3115.438161266068,1482458,-3115.43798384801,7688917
3,2,4,0.8690833800193802,-4.985668939276173,646167,-4.985668940466161,50291
3,2,5,0.30491240910156947,-3.669963886723567,763834,-3.669963886716297,85459
165,83,5,5.367595136822031,-479.0668533179389,5589000,-479.0668513387101,3432500
3,2,2,0.2899007871656732,-1.878945821341548,262958,-1.8789458213445998,32625
25,13,5,2.7920147302066214,-41.062381440066645,1418459,-41.0623804757148,536666
157,79,10,5.047752567301903,-545.2284262620368,9240250,-546.251630468815,14330916
41,21,9,3.336206239451647,-94.4937778459595,5049000,-94.493776745324,2582334
95,48,5,4.363729244653707,-240.62340604884338,1654667,-240.62340553181886,1802458
7,4,9,3.8946469353065125,-20.780828170551246,5295500,-20.780832993223072,796667
25,13,10,4.6470630179271994,-59.67106542676825,9172166,-59.70553972433031,2387125
115,58,6,4.484830245040282,-325.4306141973549,2590792,-325.4306129355599,3125167
63,32,8,5.113130914079567,-172.51611258632323,4512417,-172.5100169307041,2963042
245,123,4,4.261770036572005,-646.7498149540368,1468166,-646.7498114008073,3132375
3,2,7,3.7526379034687736,-9.056243634856918,3025584,-9.056244480114175,245542
11,6,7,2.2149314957299056,-16.88515392791202,2380625,-16.88515387680699,341542
3,2,5,2.013426111551974,-8.59240747157909,1143166,-8.592407528442854,91500
7,4,6,3.2323830834709124,-16.372158308875758,2064833,-16.372157920917886,294500
15,8,2,2.9972042612105074,-24.13437737272935,460500,-24.13437692423578,136416
105,53,9,4.328106882376677,-325.8001559717344,5775125,-325.8001612257682,6971166
5,3,4,2.130603601341522,-10.73875019138212,767709,-10.738750187008257,86750
7,4,2,3.0966105525819123,-9.518098498579391,354208,-9.518098625951428,72625
3,2,8,1.9731640389006304,-3.228076373386934,3215042,-3.2280764567668387,259208
3,2,3,0.832027634644835,-2.7243004157667707,418875,-2.724300426687036,44416
25,13,6,4.025437276668782,-46.96252630737201,2427791,-46.96252684358136,784916
3,2,3,3.263514096625899,-5.6442643603778535,583750,-5.64426441171684,76833
9,5,4,1.6339167141254878,-11.782779794099797,702291,-11.782779798857916,132542
3,2,2,0.4522497338921263,-1.1136896385257802,267875,-1.113689638677923,33792
3,2,5,2.603220084986931,-5.970253261662817,1364375,-5.970253376457794,117542
3,2,4,1.2337678968024137,-4.036535199709734,642250,-4.0365352081842065,55292
69,35,2,3.0051641184957134,-126.09588874165182,421917,-126.09587740628032,569333
515,258,9,5.358097506863834,NaN,13163709,-1799.7345486648233,32304125
169,85,8,4.7763877571357645,-514.3013976608491,4985500,-514.0511877877535,7737041
25,13,5,2.7112901838840866,-41.44450459494847,1283416,-41.444504013346574,509583
11,6,10,3.3754462795659332,-29.844724617235926,7280167,-29.844735352455498,1351917
9,5,7,1.8912021587835923,-12.909536887950077,2255542,-12.909536886134957,368583
1683,842,4,4.557651755731594,-6120.001916183015,3374500,-6120.00171096339,20695333
5,3,5,3.046352761730463,-12.153892127594828,1297000,-12.15389236517637,162084
1443,722,3,5.146402380261192,-4901.506217375536,2381917,-4901.506148558272,12758625
113,57,7,3.1972397984977605,-308.93197174466786,3206250,-308.93196924784456,3529333
5,3,6,3.361503086348776,-12.03551952740193,2444625,-12.035520300139344,234958
3,2,8,3.080828731264793,-8.634779342653294,3592125,-8.634780002514711,279500
27,14,9,4.674147854617653,-68.55973872368136,5572750,-68.55992358400329,2031000
3,2,4,0.5431082056119103,-1.5352036378495217,654875,-1.535203639338244,56083
101,51,9,5.389413772261968,-310.3077773712727,6284042,-311.70671237906447,6509084
3,2,10,2.9609020662026992,-4.154864305458435,5831250,-4.154864438476864,442458
3,2,4,0.7002566647613274,-2.0182709353901442,597125,-2.0182709411291686,62333
3,2,2,0.3080742234637297,-0.20206374445051223,266750,-0.2020637445209461,36167
203,102,6,3.3453723023311377,-546.1124567524464,2519083,-546.1124497188986,5040291
21,11,10,4.006440289772843,-57.821942323095975,7169333,-57.78422480337616,1987500
3,2,2,0.2963902864518837,-0.1730241380733415,271042,-0.17302413807611705,34458
41,21,3,2.1368228273939267,-59.01372240597745,536416,-59.013722365586446,374417
3,2,3,0.9741867004339935,-2.88662777633958,427000,-2.8866278133138428,51708
3585,1793,3,4.512983372405205,-13661.764391176474,4717917,-13661.764120743177,32479791
11,6,2,3.93477336058958,-15.001333308330201,344334,-15.001333319433797,118416
15,8,9,2.0915485000668648,-31.726759766243134,4446000,-31.726759733427013,901416
547,274,9,4.717636400503412,-1916.55061237044,8301000,-1916.799227833943,33923417
29,15,6,5.4819257733757905,-65.85303948604462,3090125,-65.85352095172817,884292
21,11,3,4.086319246955127,-36.35898886173791,789958,-36.35899157380045,286250
55,28,4,3.627492720519448,-119.40906243037949,998209,-119.4090616415219,801500
33,17,5,4.028392430867946,-83.44334173573213,1434625,-83.4433411432598,804042
791,396,6,5.32045759106948,-2724.5453496146993,4702667,-2724.545182034555,20481000
3,2,3,0.3474245403498248,-3.479069778855892,400959,-3.4790697788674225,39458
5,3,2,1.503727422967635,-7.083330533136165,324583,-7.083330617840671,51042
9,5,4,3.7322798679426152,-16.661989889388252,1169458,-16.661990063588455,186916
553,277,4,5.45157234830998,-1828.104937632931,1899417,-1828.1048853512975,7676541
9,5,4,1.5410618627055086,-12.83694466608469,718792,-12.836944665703566,135542
3,2,3,2.5223089385431647,-5.359932757690282,518834,-5.359932790021246,52834
81,41,4,2.9884015415650773,-129.77247131176256,1118500,-129.77244128819024,1135958
251,126,7,5.383904212311933,-867.0071165527102,4274500,-867.0071561546508,9776458
505,253,7,4.717800154408394,-1651.094369381685,4916625,-1651.0943560850408,16315958
3,2,5,1.9564934305379087,-4.646398083973791,1218584,-4.646398286006985,106583
21,11,6,3.0787321982140177,-43.49938186308319,2221917,-43.49938185073326,594708
359,180,7,4.140377039583446,-1172.0120311710652,4291916,-1172.0120121142377,12631458
53,27,5,4.157252235144535,-105.2834111445733,1657250,-105.28340974674032,934542
3,2,6,0.9263204087613396,-4.314411648977247,1407250,-4.314411655111629,123416
3,2,4,0.543273688949164,-0.39977503218181926,582167,-0.3997750327156897,62375
7,4,10,3.2706826058384877,-21.62057799526748,6623333,-21.620578399706265,1002666
5,3,7,2.291839490815051,-10.743858227324788,2615792,-10.743858272929065,278875
5,3,9,1.9961890410302707,-5.465007823782579,4313833,-5.465007915610767,426417
21,11,10,2.5678085879916925,-44.915926183853955,6211750,-44.915926949474986,1748375
525,263,3,5.211765749127894,-1657.5540961035472,1262208,-1657.554069025131,4713167
1235,618,8,5.1202215410643985,-4863.575679253323,8395916,-4863.696657393329,57846834
3,2,7,1.083585592000395,-4.472664875102703,1938584,-4.472664884659078,154459
15,8,10,3.743913427491332,-41.83388673450499,7226208,-41.833890451524645,1810375
5,3,4,0.8082104213863633,-6.144123209809725,595792,-6.144123211718742,76459
5,3,3,1.2708895926366288,-7.789439564180389,448542,-7.789439572684673,67917
9,5,4,2.430896808305405,-11.793386274401243,924625,-11.793387343759637,156542
3,2,7,0.7935643734730399,-2.1009907955469656,1898000,-2.100990787261577,188000
299,150,6,4.156291081244971,-916.5082698413808,2838916,-916.5082559336981,7804167
41,21,7,3.860240803201374,-92.38723565455986,2902709,-92.38723720787699,1480083
7,4,7,3.8528490253467,-24.223388974062264,3167875,-24.223389829771588,587417
13,7,8,2.3000467884867644,-23.875275060165883,3364042,-23.875274982389374,664000
9,5,10,2.9635681837083707,-15.232654529502254,6190042,-15.232655707386307,927750
97,49,8,4.491307361317743,-282.7852906127115,4787000,-282.78528472306095,4770375
9,5,8,1.978610696175585,-14.147574939953744,3252291,-14.147575051320006,425416
3,2,6,0.14736631733103506,-0.7997090513279804,1223833,-0.799709051327928,87792
3,2,8,2.3028074212390153,-6.76729339364746,3358541,-6.767293782281859,242709
37,19,8,3.300594226374749,-82.35831984503673,3858042,-82.35832173231871,1688375
5,3,8,1.8664236733109234,-9.953892054626975,3183750,-9.953892151142933,343542
5,3,8,1.0792534543865764,-9.155308841706834,7058875,-9.15530886440084,272875
57,29,5,4.66874985848423,-146.86922608267182,1635667,-146.86922563482045,1116292
3,2,8,0.43766322866568297,-2.6137547374943635,2122375,-2.61375473701038,151250
171,86,2,4.827336849101487,-418.4995620767538,648250,-418.49955802719984,1310042
31,16,5,5.261660675147948,-88.0723562598898,1532667,-88.07235525893697,742334
5,3,10,4.857264031535119,-15.069884996630794,7884083,-15.069875530920358,775625
3,2,2,3.2632905004923516,-5.43003750763609,343708,-5.430037605110547,44333
5,3,3,1.0106274833296156,-3.260841941217837,474166,-3.2608419438233165,99916
3,2,10,2.416575910177111,-6.665287241690898,5747334,-6.665287462848678,472250
3,2,6,0.5664814022592977,-1.7717874711931536,1180917,-1.7717874701246656,108750
3,2,8,0.9260634634008571,-2.6362655665381,2394083,-2.6362655612312986,182333
3,2,8,4.004316370890858,-10.387039912939898,4296959,-10.387040453338816,338375
3,2,5,3.3809333571164055,-7.372861337645604,1472292,-7.372862707613956,127167
247,124,9,5.4901217769976585,-817.3688638939668,7817750,-820.8216565281426,14977709
3,2,8,2.410057357320345,-7.464066170366259,3129083,-7.464066211014497,277791
453,227,10,5.0659502522301505,NaN,11613500,-1669.9627330714716,37018458
65,33,5,5.406550148023796,-165.4775937286265,1800875,-165.47759516077576,1354458
2807,1404,8,5.434988093618888,-12861.032974297068,13932958,-12866.526612831487,137512959
23,12,6,2.8572355911760203,-50.5411730412538,2055000,-50.541171961073786,698541
3,2,7,0.8417903254757412,-2.7826554730408146,1887791,-2.7826554733555993,134667
639,320,10,5.271340187222585,NaN,11644750,-2430.5138618604433,56019334
7,4,2,3.6808842024469413,-11.685711561399533,359417,-11.68571168044037,64291
85,43,4,3.7154281882214186,-205.57210785866238,1092417,-205.572102393828,1238958
3,2,2,2.6781547633986706,-4.4129271048291425,349125,-4.412927151828274,57834
9,5,4,5.334359765291746,-23.65497660398209,998625,-23.654973424288062,184292
11,6,7,2.534779924236067,-16.97675288038332,2798208,-16.976753271033484,396458
415,208,6,5.357677036481274,-1437.813002743888,3202625,-1437.81295721848,11479083
3,2,7,1.7833652328896752,-6.113882868068655,2269084,-6.113882942717446,203375
221,111,7,3.963360021511913,-634.9422931276877,3902916,-634.9422854878127,7869541
117,59,3,5.0153411841757825,-288.69260106311316,897584,-288.6925967675935,1198542
3,2,10,1.9872456000710956,-8.325004886094293,5556709,-8.325004860391346,430375
311,156,5,4.735559393419093,-947.845685758047,2144750,-947.8456702864521,6064125
23,12,4,4.233781526825016,-45.12310588848039,1125416,-45.12310590388809,366167
5,3,2,4.176673051878964,-10.665842223998354,359750,-10.665842698889126,79959
3,2,2,0.9855844371712985,-3.1523872138495315,282208,-3.1523872647884175,36583
1593,797,4,5.377143595105533,-5625.570402448085,3367292,-5625.5703406896,19667042
3,2,5,3.244670984069927,-7.67700709934333,1251375,-7.67700715463512,123250
9,5,7,3.7660903860077033,-18.00927842307331,3004708,-18.009277925897578,419792
3,2,2,1.977115227399646,-3.288346818235726,332708,-3.2883468526308994,37709
1249,625,6,4.846893534951645,-4647.179235234588,4921375,-4647.179192516812,29794334
5,3,8,2.425857893890688,-9.68542404440892,3236958,-9.685424226701585,354084
87,44,8,4.444545971260492,-261.8041173176517,4385416,-261.8058319713231,4064833
25,13,4,4.913771534651991,-49.19420606934386,1129625,-49.194207250834076,426000
3,2,9,0.799859600977389,-7.208393805506134,2932833,-7.208393803244389,241375
7,4,10,2.5000063889632953,-15.382757625011497,5949375,-15.38275909839366,663792
