node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,10,1.9429943269858285,-6.600142401112894,1064000,-6.600142297409853,485250,false,1,DormandPrince54Integrator,RANDOM
3,2,5,1.0424097797637715,-2.209665892160117,262791,-2.2096659043878257,98625,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.9160339223415592,-5.116934200717999,672875,-5.116934205026752,286000,false,1,DormandPrince54Integrator,RANDOM
21,11,10,4.976001392285118,-57.633006633401166,1989875,-57.63300286261817,2220666,false,1,DormandPrince54Integrator,RANDOM
15,8,4,2.165296847847245,-23.03541761707052,233333,-23.03541770592212,282833,false,1,DormandPrince54Integrator,RANDOM
11,6,9,4.102169340535177,-24.621249955866745,1253042,-24.621251111454846,964000,false,1,DormandPrince54Integrator,RANDOM
7,4,3,2.2180630085914332,-9.068068249674546,155250,-9.068068442768379,108958,false,1,DormandPrince54Integrator,RANDOM
17,9,2,3.2290337974624195,-26.43888987132343,162459,-26.43888828268112,169875,false,1,DormandPrince54Integrator,RANDOM
77,39,8,3.861081276398846,-210.38789471557578,1318667,-210.38789950987183,3863875,false,1,DormandPrince54Integrator,RANDOM
5,3,3,1.796153117862489,-7.583052866317211,166458,-7.583053091701765,88708,false,1,DormandPrince54Integrator,RANDOM
31,16,9,3.3126884364585973,-74.55956548988229,1334000,-74.55956902696741,2136708,false,1,DormandPrince54Integrator,RANDOM
351,176,8,4.6071731224467785,-1158.5124821164786,2953333,-1158.5124972449128,17044125,false,1,DormandPrince54Integrator,RANDOM
3,2,5,4.812516987289743,-10.582464788979806,530333,-10.582464747255765,178208,false,1,DormandPrince54Integrator,RANDOM
25,13,2,2.5139956663797944,-44.15558631239104,285959,-44.15558637262533,267209,false,1,DormandPrince54Integrator,RANDOM
243,122,4,4.62143327564993,-685.4117211518555,1034667,-685.41171612878,3467667,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.759039397757873,-1.1072046365385515,152542,-1.10720464046427,67042,false,1,DormandPrince54Integrator,RANDOM
