node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType,rel_tolerance
11,6,8,2.2327050361589467,-21.83881548881876,759167,-21.838815518686435,640458,false,1,DormandPrince54Integrator,RANDOM,1.09231703804557E-9
3,2,9,0.17189878175651152,-1.5689042325582268,358125,-1.568904232559451,194125,false,1,DormandPrince54Integrator,RANDOM,1.1749157325933201E-8
43,22,8,4.023969367986833,-95.36153368467487,492584,-95.36158948861954,2157291,false,1,DormandPrince54Integrator,RANDOM,5.661277736097452E-7
293,147,4,4.778920716143556,-841.6152764469768,550916,-841.6152750982543,4041583,false,1,DormandPrince54Integrator,RANDOM,3.0019979759870296E-8
5,3,2,2.550722406498427,-7.312849579944158,186667,-7.312849580721165,70709,false,1,DormandPrince54Integrator,RANDOM,1.1601535601955938E-9
3,2,9,0.6714374692445102,-2.855252891884912,378708,-2.8552528926190397,324583,false,1,DormandPrince54Integrator,RANDOM,4.5575583547743715E-9
9,5,3,0.924113515094615,-2.3312389517092624,95708,-2.331238988945158,119167,false,1,DormandPrince54Integrator,RANDOM,1.5713250153837638E-8
337,169,10,4.928804358635142,-1182.407355560441,2203292,-1182.4073958081242,31097958,false,1,DormandPrince54Integrator,RANDOM,7.383215058229252E-8
43,22,6,4.3937573533341325,-117.10137404657368,853250,-117.10137342874515,1450542,false,1,DormandPrince54Integrator,RANDOM,4.329169592489965E-8
3,2,9,2.503807444036476,-7.3078404177188805,1063833,-7.3078404119255485,476500,false,1,DormandPrince54Integrator,RANDOM,1.238561985015523E-9
13,7,10,2.363714807513668,-31.264830549373496,557625,-31.264832428215357,1424583,false,1,DormandPrince54Integrator,RANDOM,1.598186914092496E-7
37,19,3,1.9807777934880133,-55.69343683558539,181417,-55.69343685834413,348042,false,1,DormandPrince54Integrator,RANDOM,4.729694158903803E-9
3,2,3,4.728013464657202,-12.365283405594921,294625,-12.365283434453522,103750,false,1,DormandPrince54Integrator,RANDOM,3.6459890710032174E-9
5,3,7,2.334678293941124,-9.811318212097545,226500,-9.81131840803669,3716209,false,1,DormandPrince54Integrator,RANDOM,5.4009580166334026E-6
17,9,2,3.553133370666446,-26.01683888987192,115250,-26.016838751650532,193041,false,1,DormandPrince54Integrator,RANDOM,1.299860201262034E-6
9,5,4,0.7423441568216782,-10.538766417653077,250958,-10.538766416295026,241916,false,1,DormandPrince54Integrator,RANDOM,6.301964881999879E-7
3,2,8,0.2623959816437066,-0.3963569918545822,286334,-0.39635699186873663,178500,false,1,DormandPrince54Integrator,RANDOM,2.357793660431119E-8
9,5,10,3.477882779103401,-20.8991568283551,1238084,-20.899157010073456,1104000,false,1,DormandPrince54Integrator,RANDOM,9.649520466255105E-9
11,6,3,4.927416883987405,-22.929801490565563,197666,-22.929800505859944,231750,false,1,DormandPrince54Integrator,RANDOM,1.0961655405592623E-7
3,2,5,0.0298135814500905,0.4307560514110137,163583,0.4307560514110095,83167,false,1,DormandPrince54Integrator,RANDOM,1.3535846315681685E-9
3,2,9,4.135219226556883,-9.627191303630678,861875,-9.627191320280296,524833,false,1,DormandPrince54Integrator,RANDOM,2.595232908390933E-8
5,3,4,2.5844985108983156,-9.571092843273927,234250,-9.571092845423147,149292,false,1,DormandPrince54Integrator,RANDOM,1.9022488528258853E-9
147,74,5,3.4752297043650007,-356.00706544095493,520584,-356.00706269168654,3083209,false,1,DormandPrince54Integrator,RANDOM,2.0111557194421914E-8
9,5,9,2.09170200726206,-19.654279268076028,545208,-19.654279255071835,787041,false,1,DormandPrince54Integrator,RANDOM,3.021698551265787E-8
3,2,5,0.7056693006023862,-1.343751817391585,146334,-1.3437518225202714,90584,false,1,DormandPrince54Integrator,RANDOM,2.9692495231593355E-7
11,6,10,3.422533915350339,-29.348812593744473,512916,-29.348821272518432,1392958,false,1,DormandPrince54Integrator,RANDOM,1.825843945122296E-6
3,2,9,1.0806484759556794,-4.47537471092585,336708,-4.475374717533095,293250,false,1,DormandPrince54Integrator,RANDOM,2.0399012856289816E-7
29,15,5,3.926505136321154,-58.096681002860976,260750,-58.09667962693854,639833,false,1,DormandPrince54Integrator,RANDOM,6.675981887373158E-8
51,26,7,3.977977476895924,-108.75768686936885,813208,-108.75768691702437,2088542,false,1,DormandPrince54Integrator,RANDOM,5.049833206050532E-9
3,2,10,0.8689924627306289,-6.822383712948374,395416,-6.822383715984157,279250,false,1,DormandPrince54Integrator,RANDOM,1.2096972512741987E-6
5,3,4,1.2099487969034257,-4.690541198105098,116583,-4.690541192820519,92209,false,1,DormandPrince54Integrator,RANDOM,9.802987457793875E-6
23,12,2,3.6504258774689142,-31.889470665517784,92208,-31.88946746323604,222500,false,1,DormandPrince54Integrator,RANDOM,2.1884987845095684E-6
5,3,8,3.919355725465041,-15.337697567001518,509125,-15.337697505341557,527125,false,1,DormandPrince54Integrator,RANDOM,1.1505894734828795E-7
19,10,3,1.8028998211248104,-23.742077240183665,109834,-23.742077183540843,213167,false,1,DormandPrince54Integrator,RANDOM,1.0274720983366267E-7
3,2,5,0.7194927934309525,-5.015233198987705,125958,-5.0152331951369895,93708,false,1,DormandPrince54Integrator,RANDOM,9.25153728897453E-6
3,2,9,0.04789585729082446,-2.10367679382009,286416,-2.103676793820051,185583,false,1,DormandPrince54Integrator,RANDOM,4.1356633077820294E-7
3,2,5,0.5236292526182384,-3.508870028982486,122834,-3.5088700290163737,74750,false,1,DormandPrince54Integrator,RANDOM,5.3495580171184364E-6
37,19,9,4.071584695538357,-96.97816248276679,1051666,-96.97816298328065,2601584,false,1,DormandPrince54Integrator,RANDOM,1.486666386080159E-8
3,2,8,0.01260228526524021,0.5177411417610066,301959,0.5177411417610155,152375,false,1,DormandPrince54Integrator,RANDOM,1.9901088774480496E-7
3,2,8,1.1216116614961709,-6.742645486944397,262750,-6.742645500736373,195458,false,1,DormandPrince54Integrator,RANDOM,2.2827744895121243E-6
69,35,7,3.6772945959029046,-170.8411801979379,476292,-170.84119503710542,2606333,false,1,DormandPrince54Integrator,RANDOM,1.65861644145887E-7
