node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,4,1.2759774452100259,-3.600574799682528,213459,-3.6005748120206715,87459,false,1,DormandPrince54Integrator,RANDOM
7,4,5,2.9540894649996585,-12.253196679932554,396375,-12.253196986410874,242333,false,1,DormandPrince54Integrator,RANDOM
3,2,6,1.5491724473378399,-3.850590556002324,361000,-3.8505905997699896,153083,false,1,DormandPrince54Integrator,RANDOM
661,331,2,4.019219593667484,-1828.8405924722138,840000,-1828.8405927133683,4752791,false,1,DormandPrince54Integrator,RANDOM
7,4,3,3.3248414609048926,-8.080187475414654,243583,-8.08018764863722,121000,false,1,DormandPrince54Integrator,RANDOM
31,16,10,4.578733538000299,-86.44510457884633,1836291,-86.44509711884963,3651459,false,1,DormandPrince54Integrator,RANDOM
59,30,9,3.9701530343748703,-158.7337545272305,1562792,-158.73378019350162,4092084,false,1,DormandPrince54Integrator,RANDOM
5,3,5,1.2731197510637644,-3.1784603096117503,313959,-3.1784603140328422,141125,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.5337135858478315,0.2790683637277518,129708,0.27906836170190497,50375,false,1,DormandPrince54Integrator,RANDOM
7,4,5,1.9256698475145813,-12.577221350046823,372125,-12.577221386663535,296250,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.5807928371007685,-5.20267851850023,959167,-5.202678534100299,448792,false,1,DormandPrince54Integrator,RANDOM
7,4,7,1.808491370692145,-13.304133894614253,541083,-13.304133888634944,551208,false,1,DormandPrince54Integrator,RANDOM
29,15,10,4.241247287456871,-82.71862990227892,1759875,-82.71863433053535,2859042,false,1,DormandPrince54Integrator,RANDOM
299,150,3,4.925855773249475,-865.7340808839124,594125,-865.7341144307668,3298250,false,1,DormandPrince54Integrator,RANDOM
793,397,2,4.5100017740592655,-2362.746719250547,874583,-2362.7467563951222,5869709,false,1,DormandPrince54Integrator,RANDOM
45,23,7,2.9640174699271853,-98.16302149733156,1088792,-98.16302198737532,1667166,false,1,DormandPrince54Integrator,RANDOM
11,6,4,4.3018270149192706,-23.808499165633993,381375,-23.80849875906705,242500,false,1,DormandPrince54Integrator,RANDOM
13,7,7,2.4302241399723172,-26.409673107983235,655042,-26.409673584648818,625041,false,1,DormandPrince54Integrator,RANDOM
43,22,9,2.5505681969864966,-109.81707065279787,1097833,-109.81705361915371,2674500,false,1,DormandPrince54Integrator,RANDOM
5,3,3,1.3011975918991996,-6.5690299387493525,173500,-6.5690299301845965,83666,false,1,DormandPrince54Integrator,RANDOM
5,3,6,1.106467897197635,-4.65047148087228,370208,-4.650471587451534,198458,false,1,DormandPrince54Integrator,RANDOM
7,4,7,2.3253556780538647,-15.964806230062367,618791,-15.964806159031086,437166,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.017285719707908487,0.5057287425371811,177709,0.5057287425372309,72959,false,1,DormandPrince54Integrator,RANDOM
11,6,4,2.2771061131163077,-18.230642816632205,265875,-18.230642817062282,241334,false,1,DormandPrince54Integrator,RANDOM
33,17,3,4.157491450295288,-68.70890736168693,312541,-68.7089042508616,490083,false,1,DormandPrince54Integrator,RANDOM
697,349,6,4.523666852598781,-2396.5681913706467,1963833,-2396.568218728531,18280250,false,1,DormandPrince54Integrator,RANDOM
35,18,6,2.8887269537758153,-83.9464100113685,2695625,-83.94641243067494,1204000,false,1,DormandPrince54Integrator,RANDOM
21,11,6,3.4254798205544916,-49.23348635040218,660709,-49.23348624945578,796750,false,1,DormandPrince54Integrator,RANDOM
45,23,2,4.88818774803679,-82.95477522580742,222334,-82.95477596209186,439792,false,1,DormandPrince54Integrator,RANDOM
3,2,6,4.5161622344557255,-6.935183026451792,707625,-6.935185132656317,213291,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.7410188971849646,-2.7861406342356485,516750,-2.786140638328855,180084,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.7116406254635999,-2.9031764159188094,115416,-2.9031764170244005,47833,false,1,DormandPrince54Integrator,RANDOM
5,3,5,1.617969905601127,-8.174852930421123,276667,-8.174852993347692,131916,false,1,DormandPrince54Integrator,RANDOM
3,2,8,4.4666495112517834,-7.682960268005701,1059584,-7.682959069328476,366791,false,1,DormandPrince54Integrator,RANDOM
67,34,8,2.838686945484541,-167.8235073068763,1018792,-167.82350123619563,3586875,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.05121871953349344,0.5799169910703,151958,0.5799169910703182,53666,false,1,DormandPrince54Integrator,RANDOM
3,2,3,4.8622126280800435,-7.752494243845126,292792,-7.752494569616516,100125,false,1,DormandPrince54Integrator,RANDOM
7,4,8,1.602639225143701,-12.007978397843406,598541,-12.007978466577043,432208,false,1,DormandPrince54Integrator,RANDOM
5,3,3,2.0894751353414738,-10.919033502402504,167000,-10.91903352794024,82167,false,1,DormandPrince54Integrator,RANDOM
11,6,6,3.554491803970779,-25.084426552852147,595083,-25.084426082671733,424750,false,1,DormandPrince54Integrator,RANDOM
5,3,4,0.9709202412118489,-9.038390864831655,198417,-9.038390871425289,90166,false,1,DormandPrince54Integrator,RANDOM
13,7,8,3.228433066145842,-16.635344000965198,915500,-16.635342964974228,703041,false,1,DormandPrince54Integrator,RANDOM
7,4,7,2.2748528750963475,-11.974282825072262,553667,-11.97428290717831,381292,false,1,DormandPrince54Integrator,RANDOM
879,440,3,4.625046391560378,-2872.6479663341756,1155916,-2872.6478422810314,9057167,false,1,DormandPrince54Integrator,RANDOM
5,3,8,1.3154337778288605,-10.000508888497171,573041,-10.00050885919381,256167,false,1,DormandPrince54Integrator,RANDOM
19,10,5,2.398770532043794,-31.40983632122312,389875,-31.40983635532041,408292,false,1,DormandPrince54Integrator,RANDOM
9,5,3,4.460733097526347,-19.35176063417675,256917,-19.351760421984434,165000,false,1,DormandPrince54Integrator,RANDOM
393,197,5,4.001627547031886,-1229.5564514991672,1105833,-1229.5564175185195,8669584,false,1,DormandPrince54Integrator,RANDOM
137,69,8,4.30436893336159,-425.92223030346435,1502875,-425.92223551973916,6947541,false,1,DormandPrince54Integrator,RANDOM
197,99,2,4.751409393773251,-463.355935879218,386625,-463.35593718766495,1424084,false,1,DormandPrince54Integrator,RANDOM
3,2,3,1.377220614345565,-4.161801684635657,147291,-4.161801693775807,72959,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.1518242300360345,-2.158289311631267,459916,-2.1582893116303943,154917,false,1,DormandPrince54Integrator,RANDOM
11,6,9,2.9995786552253074,-18.89673868539781,1088333,-18.896739216318696,809458,false,1,DormandPrince54Integrator,RANDOM
5,3,10,2.056373062429144,-11.269750217851747,1050500,-11.269750182140353,743541,false,1,DormandPrince54Integrator,RANDOM
51,26,7,4.8734284033616575,-134.09281980252865,1069917,-134.09281614878057,1832708,false,1,DormandPrince54Integrator,RANDOM
3,2,8,1.228442012356964,-4.315072462870516,557667,-4.3150724688262745,329000,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.15735205479358694,-2.0120352091864007,716125,-2.0120352091848352,250166,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.11469294670562402,-0.7585104372343444,103917,-0.7585104372343808,39667,false,1,DormandPrince54Integrator,RANDOM
7,4,7,3.7930709325138117,-15.867168991872887,717292,-15.86716896874782,410041,false,1,DormandPrince54Integrator,RANDOM
3,2,7,2.951554623500006,-9.417489806184962,687084,-9.417489726021028,252500,false,1,DormandPrince54Integrator,RANDOM
575,288,3,4.031481720414695,-1546.2527519434052,946291,-1546.2527366546115,5233584,false,1,DormandPrince54Integrator,RANDOM
63,32,6,3.1436815760070687,-147.81597836646984,905208,-147.81597596172298,1717083,false,1,DormandPrince54Integrator,RANDOM
189,95,5,3.310805468281996,-531.6508525165782,681958,-531.6508763816676,3715459,false,1,DormandPrince54Integrator,RANDOM
3,2,2,4.732812598961366,-7.378764252385523,306250,-7.378764218110776,112500,false,1,DormandPrince54Integrator,RANDOM
1911,956,2,4.125506394737308,-6348.898282576464,2041791,-6348.898182424406,15029042,false,1,DormandPrince54Integrator,RANDOM
47,24,4,3.8381194191669703,-100.00611662575295,461292,-100.00611534502866,676250,false,1,DormandPrince54Integrator,RANDOM
333,167,2,4.465863045395508,-796.0249202545268,516792,-796.0249080304012,2336667,false,1,DormandPrince54Integrator,RANDOM
55,28,4,4.412716057743536,-127.26589909366061,426792,-127.26590432303568,867417,false,1,DormandPrince54Integrator,RANDOM
7,4,9,2.0794470868718373,-12.829257343822718,863750,-12.829258077334725,624542,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.5046826253221446,-4.644259648041313,723833,-4.644259670989911,309958,false,1,DormandPrince54Integrator,RANDOM
11,6,3,2.0716039219806777,-16.859057760955377,155750,-16.859057846339486,184833,false,1,DormandPrince54Integrator,RANDOM
15,8,8,2.4666057218488286,-33.269421293984145,738625,-33.269421335217004,1019792,false,1,DormandPrince54Integrator,RANDOM
123,62,10,4.806068813163774,-312.56688020718127,6791333,-312.56682263651004,9439458,false,1,DormandPrince54Integrator,RANDOM
9,5,6,4.106247136019739,-17.76636219847261,713834,-17.76636347882612,322083,false,1,DormandPrince54Integrator,RANDOM
5,3,3,2.9996659558333367,-11.981225220183754,194500,-11.981225225050311,141958,false,1,DormandPrince54Integrator,RANDOM
235,118,9,4.676040567174952,-722.3463027006544,2251709,-722.3464600402224,15443250,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.4019512318858498,-4.7695227292452325,1031500,-4.769522729330126,264833,false,1,DormandPrince54Integrator,RANDOM
587,294,2,4.441757532598329,-1658.8305292289024,611916,-1658.8305133329868,4238292,false,1,DormandPrince54Integrator,RANDOM
59,30,6,3.7377817793699104,-164.86580472031895,742250,-164.865801608482,2199084,false,1,DormandPrince54Integrator,RANDOM
13,7,10,2.950999437556536,-29.806469567290904,1570583,-29.806474152118675,1339750,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.5026872071035587,-3.295500151162262,549750,-3.295500151101651,167041,false,1,DormandPrince54Integrator,RANDOM
4775,2388,3,4.484390774578054,-17872.230004071964,4728834,-17872.230477193236,43952375,false,1,DormandPrince54Integrator,RANDOM
9,5,5,4.526387610129633,-22.072980107697934,476208,-22.07298765796964,278000,false,1,DormandPrince54Integrator,RANDOM
19,10,7,3.5038791793554154,-43.68250389594231,931292,-43.68250717801921,886625,false,1,DormandPrince54Integrator,RANDOM
9,5,3,3.8193819101468263,-17.053584789634584,222125,-17.053585074644708,145875,false,1,DormandPrince54Integrator,RANDOM
21,11,3,2.1199319100741967,-29.124585279647146,172041,-29.124586064468474,240666,false,1,DormandPrince54Integrator,RANDOM
7,4,10,2.9499194217155607,-21.19845555216893,1409667,-21.198460578828637,670666,false,1,DormandPrince54Integrator,RANDOM
3,2,7,1.4676272323014476,-6.913178845513797,462083,-6.913178853905605,163833,false,1,DormandPrince54Integrator,RANDOM
17,9,10,2.241584288640077,-22.691083086597793,1231791,-22.69108554998286,1237250,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.41551190371874047,-1.6533328397559899,460958,-1.653332839889671,76167,false,1,DormandPrince54Integrator,RANDOM
31,16,3,2.758507670733491,-34.13259215295492,201791,-34.13259287990253,274917,false,1,DormandPrince54Integrator,RANDOM
3,2,7,2.5523507603359312,-6.372204512056809,639667,-6.372204931867451,220084,false,1,DormandPrince54Integrator,RANDOM
1447,724,5,4.765522442390761,-4930.656117991179,2086709,-4930.656342707183,23836542,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.3581239048168633,-2.1851933792151392,796708,-2.1851933791523046,298375,false,1,DormandPrince54Integrator,RANDOM
21,11,10,3.2079349496469227,-48.72819680225409,1372625,-48.728189478538354,2053000,false,1,DormandPrince54Integrator,RANDOM
61,31,2,3.429884075056069,-114.6103473091481,214458,-114.6103441601704,488959,false,1,DormandPrince54Integrator,RANDOM
59,30,2,3.924561941120612,-121.3174474448514,216458,-121.31744774015564,507042,false,1,DormandPrince54Integrator,RANDOM
3,2,2,1.8760066574029461,-3.764028312965126,103417,-3.7640283361923474,37000,false,1,DormandPrince54Integrator,RANDOM
63,32,8,2.802930064320287,-144.5419099174085,1070459,-144.54191179308174,2693875,false,1,DormandPrince54Integrator,RANDOM
75,38,6,3.915318957649765,-190.49311329959772,726459,-190.49311608987875,2143333,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.05488334733663114,0.977258532163376,102250,0.9772585321633827,35834,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.25869099058580813,-2.1752822937614797,344250,-2.175282293757594,92958,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.2716676013625524,-4.0030858455664555,150333,-4.003085845617563,46042,false,1,DormandPrince54Integrator,RANDOM
5,3,10,1.5909304331038059,-6.1991804104705,1102708,-6.199180492115972,503125,false,1,DormandPrince54Integrator,RANDOM
81,41,8,4.665718984858621,-254.03767202976746,1279458,-254.03766693250094,4334083,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.9322953156201461,-5.996570767765382,822292,-5.996570644908681,341500,false,1,DormandPrince54Integrator,RANDOM
3,2,7,2.4909560310013,-6.791223984948019,675792,-6.79122369949156,233958,false,1,DormandPrince54Integrator,RANDOM
37,19,6,4.452345422740943,-92.38528602801,771041,-92.38528386438975,1195209,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.25277635524091124,-1.4915863539913592,140250,-1.4915863540239505,34500,false,1,DormandPrince54Integrator,RANDOM
7,4,10,0.9444233446337641,-15.33633330239607,817291,-15.336333356441301,613292,false,1,DormandPrince54Integrator,RANDOM
35,18,8,2.88286291032414,-70.61008813629996,798375,-70.61008952313786,1694500,false,1,DormandPrince54Integrator,RANDOM
7,4,3,2.44048375146156,-8.127456627393354,150500,-8.127457040145503,82083,false,1,DormandPrince54Integrator,RANDOM
815,408,5,4.133670258436642,-2472.546266556307,1459042,-2472.546212128969,14571125,false,1,DormandPrince54Integrator,RANDOM
9,5,2,1.6476873024203242,-10.025349403769404,105250,-10.025349415825676,59500,false,1,DormandPrince54Integrator,RANDOM
59,30,6,4.40750415000956,-143.59676497742396,692416,-143.59675572747284,5716375,false,1,DormandPrince54Integrator,RANDOM
7,4,3,2.352051920904838,-11.603776775211752,176125,-11.603776948497211,94917,false,1,DormandPrince54Integrator,RANDOM
3,2,8,0.7153446803135388,-3.642668630019652,497459,-3.6426686320170387,167083,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.05046069664310926,-1.2516980843923697,617916,-1.2516980843923724,200375,false,1,DormandPrince54Integrator,RANDOM
1959,980,4,4.911166088174467,-7151.736518953137,2387625,-7151.736516306496,25621917,false,1,DormandPrince54Integrator,RANDOM
3,2,10,0.19713000042590245,-0.6008645405494079,891083,-0.6008645405576942,291333,false,1,DormandPrince54Integrator,RANDOM
3,2,4,3.5967350193228516,-8.294299229674712,298250,-8.294299270269475,116125,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.01140674366568284,0.6600275821630494,199083,0.6600275821630192,47292,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.2366936230273048,-1.6939373938387097,284916,-1.693937393832997,92583,false,1,DormandPrince54Integrator,RANDOM
3,2,9,0.4745018635816123,-2.637381932958641,610584,-2.6373819333988413,218167,false,1,DormandPrince54Integrator,RANDOM
5,3,5,0.8634841721361031,-5.388604396648169,313042,-5.3886044303232605,115333,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.2732762725226454,-4.5563887029935355,892166,-4.556388785994965,388417,false,1,DormandPrince54Integrator,RANDOM
3,2,2,2.173840908916561,-4.135983218836678,108083,-4.135983288796888,50959,false,1,DormandPrince54Integrator,RANDOM
3,2,6,0.11645312714638367,-2.1040961086192183,301125,-2.1040961086193875,105042,false,1,DormandPrince54Integrator,RANDOM
29,15,8,4.190277109913357,-80.62233128912837,1111916,-80.62233423830132,1885625,false,1,DormandPrince54Integrator,RANDOM
39,20,10,3.2067772510697417,-107.60220822343871,1392167,-107.60220021111587,3629041,false,1,DormandPrince54Integrator,RANDOM
3,2,8,2.248405447850765,-6.861470474481713,638958,-6.861470703415265,226750,false,1,DormandPrince54Integrator,RANDOM
3,2,2,0.14711477247179194,1.3158008651524933,86542,1.3158008651524056,36667,false,1,DormandPrince54Integrator,RANDOM
3,2,10,1.0101902631082127,-5.417249327749758,782666,-5.41724934380877,321042,false,1,DormandPrince54Integrator,RANDOM
33,17,3,2.4326162813233694,-53.37083372788911,202625,-53.370832923269674,363167,false,1,DormandPrince54Integrator,RANDOM
3,2,7,2.821071029575136,-8.542802715234018,599459,-8.542802878905906,232416,false,1,DormandPrince54Integrator,RANDOM
55,28,5,3.1573180257559286,-111.34062529382196,438416,-111.34062441958653,1127291,false,1,DormandPrince54Integrator,RANDOM
379,190,9,4.865007123490815,-1227.3566980762905,2373417,-1227.3568937757746,24764583,false,1,DormandPrince54Integrator,RANDOM
3,2,5,1.003312097545106,-2.898404098463308,278000,-2.8984041114034205,92291,false,1,DormandPrince54Integrator,RANDOM
415,208,10,4.700025880326022,-1509.2198499996596,3051416,-1509.2200144965586,38142042,false,1,DormandPrince54Integrator,RANDOM
17,9,7,3.7238981651347287,-43.658808975859635,796541,-43.65880595790375,736875,false,1,DormandPrince54Integrator,RANDOM
11,6,6,3.846277454839962,-30.4705268854555,591042,-30.47052864845912,428209,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.709843057579924,-5.40681151877356,823333,-5.406811691417742,320667,false,1,DormandPrince54Integrator,RANDOM
11,6,5,1.202632709098913,-8.282598848231668,295708,-8.282598880019481,211875,false,1,DormandPrince54Integrator,RANDOM
3,2,5,0.10528703215093527,-1.553072252264883,236667,-1.5530722522648572,65916,false,1,DormandPrince54Integrator,RANDOM
7,4,6,2.5513280789353407,-13.94175099482337,560583,-13.941750724998741,283959,false,1,DormandPrince54Integrator,RANDOM
23,12,6,4.216887664939955,-58.53179988366284,726875,-58.53179206359843,798375,false,1,DormandPrince54Integrator,RANDOM
7,4,5,4.803447311792432,-14.71947876922619,475208,-14.719480712643305,192166,false,1,DormandPrince54Integrator,RANDOM
41,21,5,3.3393877186023815,-85.81726591540121,462125,-85.817263544839,1008000,false,1,DormandPrince54Integrator,RANDOM
17,9,2,2.0916174929449483,-19.82276097806141,121458,-19.822761085962632,109500,false,1,DormandPrince54Integrator,RANDOM
345,173,8,4.40440129739177,-1126.441566798304,1862042,-1126.4415507115605,15753375,false,1,DormandPrince54Integrator,RANDOM
3,2,4,0.08773764883637236,-1.2397792522717723,187000,-1.2397792522717652,53750,false,1,DormandPrince54Integrator,RANDOM
757,379,5,4.749934654324417,-2646.9000027201146,1366375,-2646.899979031801,13992083,false,1,DormandPrince54Integrator,RANDOM
17,9,5,3.7521527535468384,-37.14337369426822,651500,-37.14337321042857,392958,false,1,DormandPrince54Integrator,RANDOM
7,4,6,1.0944667286959104,-7.331075564011835,345416,-7.331075564757748,189958,false,1,DormandPrince54Integrator,RANDOM
3,2,3,0.46789712292954255,-2.41066704452805,153084,-2.4106670445342187,45375,false,1,DormandPrince54Integrator,RANDOM
109,55,2,3.9376995345633414,-234.74081762402628,275666,-234.74081598534468,1015792,false,1,DormandPrince54Integrator,RANDOM
17,9,2,4.811541105530097,-24.721531965216997,198750,-24.72153270431467,175792,false,1,DormandPrince54Integrator,RANDOM
3,2,9,1.0694948579377157,-2.8169791566553957,678459,-2.8169791761249767,247500,false,1,DormandPrince54Integrator,RANDOM
