node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration
3,2,4,0.0883207322682833,-0.4033391007651209,3087750,-0.4033391007651622,63458
3,2,4,1.3946109555649355,-6.319586410922411,10201458,-6.319586461428984,72667
3,2,8,0.191605216047272,-1.9822872291465545,5982167,-1.982287229150077,162667
3,2,6,1.3006171191328701,-4.099216496133334,7113542,-4.099216515780551,148792
73,37,6,4.807147806256703,-193.6824342958713,22773417,-193.68243309865662,1953750
3,2,5,0.619345513006534,-3.7074436570717384,5735458,-3.7074436571270746,298333
5,3,8,3.0786613374590264,-13.8017523089042,15364708,-13.801752246515159,415250
3,2,7,0.1214324509776149,-0.04167485870769183,10589667,-0.04167485870756105,414417
25,13,10,4.230174498153977,-50.01682552404027,33955000,-50.01684839636144,3921208
33,17,6,4.798033185608609,-70.54948029468312,19418709,-70.54953186969736,892459
3,2,6,0.21348353587459012,-1.1798137464534753,9908250,-1.1798137464558829,292083
23,12,8,2.178586622658572,-42.39875564460523,21787958,-42.39875439388301,1196000
3,2,10,0.5567967835615323,-6.098982680049618,15522458,-6.098982680100496,332625
3,2,3,2.276770989005652,-2.424379818547068,5655334,-2.4243798799222938,77834
3,2,7,1.0727720428003078,-2.7881421201038363,10593250,-2.788142145056814,442000
57,29,9,4.2483852453558,-151.53431267923202,32726792,-151.53431123407478,6237166
3,2,4,2.2257358953282305,-4.2560977988481685,9299667,-4.2560978132435885,240750
5,3,10,4.117631217443182,-16.61853588679518,22476750,-16.618536368286936,705708
3,2,3,1.4215658550626442,-4.175099467738306,6124833,-4.175099473640631,66458
3,2,7,1.2831525666929466,-4.16680419381723,19672375,-4.166804211984587,182000
5,3,9,2.1588947780242167,-10.664187715104854,12219417,-10.664187713323145,492959
233,117,4,3.011510692443214,-574.8163377762511,51865208,-574.8163213020632,8892459
3,2,8,1.451431408806022,-5.839916433607382,12097667,-5.839916441911631,246750
3,2,9,2.2670306578449773,-6.706071097516292,12795292,-6.706071075329085,390792
3,2,7,0.601837002039346,-4.750612532251673,14360875,-4.750612532182435,4998875
183,92,8,4.333980285104869,-558.5235635356007,113304875,-558.5235568350132,14527875
17,9,4,4.5814298909346345,-39.887918982166184,21517875,-39.88791887190032,342750
3,2,6,0.9427869739413136,-3.1286018117776973,5527583,-3.1286018126966826,121750
