node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,useRandomInitial
57,29,7,2.416864943818143,-114.11792588552774,2168125,-114.11792500904912,1863667,true,8,DormandPrince54Integrator,false
5,3,5,0.7468560376330932,-5.4791375447037325,269416,-5.479137542519501,85666,false,8,DormandPrince54Integrator,false
3,2,9,5.242099759109486,-9.57732269566847,5176834,-9.577322574576215,546666,true,8,DormandPrince54Integrator,false
3,2,2,0.05489259064498497,0.5388367477695614,103834,0.5388367477695698,33792,false,8,DormandPrince54Integrator,false
3,2,6,1.774104895651388,-5.123106254595804,471375,-5.123107169162179,139666,true,8,DormandPrince54Integrator,true
5,3,7,2.0224568700901844,-9.794203964247854,1921333,-9.794203959901932,273917,true,8,DormandPrince54Integrator,false
5,3,6,2.332964704946609,-10.280463939918057,533250,-10.280463959745044,251625,false,8,DormandPrince54Integrator,false
9,5,5,0.8783174923732651,-13.475414097625162,802458,-13.475414103119139,140292,true,8,DormandPrince54Integrator,false
3,2,10,1.2257872544944548,-5.236399839632675,3313458,-5.236399875426846,404958,true,8,DormandPrince54Integrator,false
7,4,10,2.4479854657857643,-11.764872081935302,939167,-11.764872707463532,814167,false,8,DormandPrince54Integrator,true
5,3,3,0.7364314221953554,-5.096881143537233,153875,-5.096881161673949,62958,true,8,DormandPrince54Integrator,true
61,31,5,2.968628720208415,-105.22412456953502,486209,-105.22412254009294,1091667,false,8,DormandPrince54Integrator,false
7,4,4,1.0500505695546285,-7.010952721722399,228375,-7.010953044300701,100959,true,8,DormandPrince54Integrator,true
27,14,6,3.889291331524188,-69.04033541727676,2138458,-69.04033505003318,916208,true,8,DormandPrince54Integrator,false
5,3,9,2.5870527480402403,-11.321319543443595,805250,-11.321319498751375,477625,false,8,DormandPrince54Integrator,true
9,5,6,2.5492752873754956,-12.06562192164262,329083,-12.065621619334076,288375,false,8,DormandPrince54Integrator,true
5,3,9,1.365085623004955,-10.656835091238264,848416,-10.656836176450541,373417,true,8,DormandPrince54Integrator,true
3,2,8,0.3155082201542023,-0.16736537545574837,422375,-0.1673653756396576,169417,false,8,DormandPrince54Integrator,true
525,263,5,4.790734540720138,-1569.478913782405,1296250,-1569.4789124245817,10334083,false,8,DormandPrince54Integrator,true
3,2,9,0.12043579030391383,-3.0550808509634098,494167,-3.055080850963193,190292,false,8,DormandPrince54Integrator,true
7,4,10,1.8974121777556552,-11.98375499153104,1183458,-11.9837550457361,639667,true,8,DormandPrince54Integrator,true
15,8,10,3.07922877824957,-30.865702050197704,1054875,-30.8657036028832,1308708,false,8,DormandPrince54Integrator,true
3,2,10,4.3016212573580965,-10.132377501073098,2516959,-10.132377386640457,658958,true,8,DormandPrince54Integrator,true
115,58,10,4.874517030758028,-343.98922118554276,2246625,-343.9892289415393,10539667,false,8,DormandPrince54Integrator,true
5,3,6,2.211443091655419,-10.563507949447912,1345166,-10.563507985666197,198125,true,8,DormandPrince54Integrator,false
3,2,4,0.9594329698309778,-4.3858856728747515,207584,-4.385885676346842,71333,false,8,DormandPrince54Integrator,false
409,205,9,5.460851421546117,-1473.7341618704186,6512583,-1473.7341586995844,26206083,true,8,DormandPrince54Integrator,false
29,15,6,3.0612989870872696,-64.05430634745971,1630458,-64.05430583510937,806083,true,8,DormandPrince54Integrator,false
31,16,8,5.2379332006765065,-86.88494246146554,1357750,-86.88494472050645,1633584,false,8,DormandPrince54Integrator,false
7,4,7,2.005989022155292,-12.373482723874599,591375,-12.373482738071171,341125,false,8,DormandPrince54Integrator,false
19,10,10,2.6487604652987153,-37.42651707987248,1730333,-37.426516876042655,1656208,true,8,DormandPrince54Integrator,true
65,33,6,4.491373183145534,-138.18088681777735,732375,-138.18087607410018,1660792,false,8,DormandPrince54Integrator,true
7,4,8,1.0301292114960379,-7.192392267868642,1888250,-7.192392281715958,295334,true,8,DormandPrince54Integrator,false
15,8,10,2.688594659970819,-32.93157926639153,1590375,-32.93157925486459,1288042,true,8,DormandPrince54Integrator,true
3,2,10,0.6810529252351389,-3.7248174879646463,980708,-3.724817491083042,288375,true,8,DormandPrince54Integrator,true
163,82,9,5.493325269012267,-554.4706910128015,2273666,-554.4707323046212,12245583,false,8,DormandPrince54Integrator,false
287,144,10,5.2045650340570875,-956.2146724441919,4521958,-956.2146750121533,25470541,true,8,DormandPrince54Integrator,true
15,8,6,1.5585476083383167,-22.699985889977345,365584,-22.699985920190556,427625,false,8,DormandPrince54Integrator,true
3,2,8,0.8954752863414922,-2.463488826858001,501959,-2.4634888261284975,221375,false,8,DormandPrince54Integrator,true
5,3,6,2.1197630977357513,-8.316701921601648,429375,-8.316702002813022,216084,false,8,DormandPrince54Integrator,false
3,2,7,1.4196098147341587,-5.15973585982784,561667,-5.1597359007851225,201166,true,8,DormandPrince54Integrator,true
5,3,9,2.2725827866676926,-10.671013012059435,1179292,-10.67101302195263,489333,false,8,DormandPrince54Integrator,false
3,2,7,5.418400872035555,-11.991963759875668,1224042,-11.991963712629785,290334,false,8,DormandPrince54Integrator,false
73,37,8,4.212050997159955,-200.44075900935462,3550417,-200.44075708105777,3932834,true,8,DormandPrince54Integrator,false
179,90,10,4.144931570912926,-594.2362243462653,3652834,-594.2362242591239,16795875,true,8,DormandPrince54Integrator,true
5,3,6,2.8684011587753186,-11.36030046262387,644708,-11.360300427423889,201584,true,8,DormandPrince54Integrator,true
3,2,9,0.5727191500385509,-2.257229977638979,578792,-2.257229977622568,245750,false,8,DormandPrince54Integrator,true
29,15,3,2.7754932424986323,-53.09693333571124,163541,-53.0969378009924,305542,false,8,DormandPrince54Integrator,true
19,10,5,2.406615286969618,-38.15216688217002,1012041,-38.152166776470644,407125,true,8,DormandPrince54Integrator,false
5,3,3,1.2805992049534274,-5.319346538584003,111375,-5.319346562818348,64667,false,8,DormandPrince54Integrator,true
5,3,6,3.050464456834031,-9.13860695005615,577417,-9.13860685587497,193084,true,8,DormandPrince54Integrator,true
21,11,9,5.379108983131493,-55.6234074598976,2291375,-55.623407639491035,1651083,true,8,DormandPrince54Integrator,true
25,13,6,4.55124747408441,-57.679011779115605,797750,-57.679012044319265,742375,true,8,DormandPrince54Integrator,true
3,2,2,0.23838512735021938,1.017460094349311,85625,1.017460094330507,38334,true,8,DormandPrince54Integrator,true
5,3,2,2.851721326244623,-8.835205786245151,100708,-8.835205930636588,53791,false,8,DormandPrince54Integrator,true
3,2,5,1.4060572505473399,-6.622450588613525,305042,-6.62245059766116,92250,true,8,DormandPrince54Integrator,true
35,18,4,3.8468696965114106,-79.6811787771001,367000,-79.68118090355418,593208,false,8,DormandPrince54Integrator,false
915,458,5,4.95046043404503,-3205.180104783989,2622750,-3205.180004807693,37135250,true,8,DormandPrince54Integrator,true
3,2,8,2.015532678776813,-6.967682382592212,528417,-6.967682805839221,280292,false,8,DormandPrince54Integrator,true
375,188,8,5.49255602856793,-1330.8882396453007,3317834,-1330.888224201557,16881875,true,8,DormandPrince54Integrator,true
3,2,9,0.0864060737470822,-1.0178260208695615,697291,-1.0178260208695464,175666,false,8,DormandPrince54Integrator,false
49,25,8,4.748713343229701,-118.94835066505927,1385959,-118.94835031501894,2254208,false,8,DormandPrince54Integrator,false
3,2,8,0.9079943025715591,-3.9341451813776955,605167,-3.934145181762298,164708,false,8,DormandPrince54Integrator,false
5,3,9,2.387846705408383,-7.18225126400839,1036167,-7.182251282882049,421792,false,8,DormandPrince54Integrator,false
33,17,2,3.045775446997553,-53.00685682384414,360583,-53.00685658430947,275166,true,8,DormandPrince54Integrator,false
11,6,4,3.9116416452004943,-20.419747086255256,386959,-20.419746792383158,192666,true,8,DormandPrince54Integrator,true
17,9,3,4.784854455070092,-36.5926351722609,263042,-36.592635118475016,185750,true,8,DormandPrince54Integrator,true
65,33,4,4.154684691803315,-163.20636169909935,435875,-163.20635451963767,943334,true,8,DormandPrince54Integrator,true
9,5,4,1.8458003864859704,-12.504252950761423,626500,-12.504252953899613,118167,true,8,DormandPrince54Integrator,false
19,10,8,4.16988266513617,-46.2388792620336,907958,-46.23887877964877,915709,false,8,DormandPrince54Integrator,true
317,159,6,4.677357584514053,-818.2255408268562,1364833,-818.2255315342651,6713083,false,8,DormandPrince54Integrator,false
13,7,6,2.811067040127,-24.403143761694864,450083,-24.403144266250774,475542,false,8,DormandPrince54Integrator,true
17,9,5,3.2818922985014716,-37.43976934517534,323500,-37.43976839290194,410667,false,8,DormandPrince54Integrator,true
3,2,7,0.1266470869310542,-0.44102691633206326,328500,-0.4410269163322855,124833,false,8,DormandPrince54Integrator,true
5053,2527,2,5.470636253495498,-20501.33244877174,6053500,-20501.330971212126,41481459,true,8,DormandPrince54Integrator,false
3,2,2,1.1338678224494334,-3.0108575175394727,116166,-3.010857546442297,37375,true,8,DormandPrince54Integrator,true
35,18,6,2.491941400714559,-73.02002068303062,1587792,-73.02002051401,1001500,true,8,DormandPrince54Integrator,false
3,2,9,1.0711063718698222,-4.625360577559334,2639541,-4.625360590077767,371625,true,8,DormandPrince54Integrator,false
51,26,8,4.419930876015759,-140.6037899813407,1408708,-140.60379361947503,2881625,false,8,DormandPrince54Integrator,false
17,9,5,4.0784912665348765,-37.33663742022142,1394583,-37.33663732769993,410125,true,8,DormandPrince54Integrator,false
3,2,3,0.5417745709363211,-1.8029643116875071,158834,-1.8029643134924327,44333,false,8,DormandPrince54Integrator,false
9,5,5,1.5776922822777073,-13.919262419336572,304250,-13.919262446585138,191958,false,8,DormandPrince54Integrator,false
133,67,2,3.7648135306996635,-327.48854385887313,290292,-327.48853532675344,1090500,false,8,DormandPrince54Integrator,false
3,2,2,2.842904291444047,-4.177009658228803,103042,-4.177009674959168,39625,false,8,DormandPrince54Integrator,false
3,2,7,0.7098080178158691,-4.212743083212491,563458,-4.212743086703314,152500,true,8,DormandPrince54Integrator,true
9,5,4,4.2696028817252625,-16.536252780374284,386667,-16.536252757207066,163167,false,8,DormandPrince54Integrator,false
79,40,10,4.126685270797537,-237.67873016885548,5967916,-237.67872920350814,7643000,true,8,DormandPrince54Integrator,false
9,5,10,2.8358076874857936,-23.709984349906033,1692584,-23.7099843903765,814583,true,8,DormandPrince54Integrator,true
57,29,6,1.939131541209655,-107.1837454499636,1615709,-107.18374517333554,1596500,true,8,DormandPrince54Integrator,false
7,4,8,3.299103762525288,-12.882072571328283,1229916,-12.88212869185422,448750,true,8,DormandPrince54Integrator,true
3,2,6,1.4157204269179173,-8.609063215360745,304209,-8.609063219125057,124084,false,8,DormandPrince54Integrator,true
595,298,5,3.777929534421837,-1619.8800607347614,2629875,-1619.8800413828224,10806208,true,8,DormandPrince54Integrator,false
11,6,7,2.2631323553058715,-14.858505237301769,471500,-14.858505623558141,360750,false,8,DormandPrince54Integrator,true
15,8,5,3.59491490205214,-32.546792314381065,356958,-32.546791497680815,390209,false,8,DormandPrince54Integrator,true
43,22,9,3.6312115388053936,-114.45454038182818,1304000,-114.45454501838387,3097125,false,8,DormandPrince54Integrator,true
7,4,7,2.2346610066584285,-11.593116665206432,2053417,-11.593116689738247,247333,true,8,DormandPrince54Integrator,false
3,2,10,0.2516112391917819,-4.476707405542202,2776208,-4.476707405599656,279875,true,8,DormandPrince54Integrator,false
3,2,5,0.5292942749126762,-0.31259937586908126,813833,-0.3125993761332595,88417,true,8,DormandPrince54Integrator,false
57,29,10,4.316293734354833,-180.280451589476,6265500,-180.28045137383899,5305917,true,8,DormandPrince54Integrator,false
15,8,10,1.6825503367202719,-26.47581001795946,1201041,-26.475809986308338,1479583,false,8,DormandPrince54Integrator,false
5,3,8,2.442020739522788,-9.147125880997757,544708,-9.147126168179877,351666,false,8,DormandPrince54Integrator,true
1703,852,10,5.291258746134056,NaN,12426500,-7066.597133617212,136553791,true,8,DormandPrince54Integrator,true
17,9,7,4.211790337465009,-38.929779714342104,835667,-38.92977754654452,799875,false,8,DormandPrince54Integrator,true
3,2,3,0.10411241226443291,-6.968925110986264,423417,-6.968925110986342,46542,true,8,DormandPrince54Integrator,false
39,20,7,3.7761822771562907,-95.0656346005756,826042,-95.06563267138705,1687541,false,8,DormandPrince54Integrator,true
3,2,9,1.121973188426037,-6.608721898399845,623000,-6.608721919249677,233167,false,8,DormandPrince54Integrator,true
21,11,5,3.458741909204582,-47.255542754624,1279000,-47.25554227367719,559375,true,8,DormandPrince54Integrator,false
3,2,9,4.625615950555413,-15.006289283202404,1301333,-15.006289388268604,424042,false,8,DormandPrince54Integrator,true
1515,758,4,4.830097759522601,-5323.574997369672,2914250,-5323.574779226822,21857584,true,8,DormandPrince54Integrator,true
3,2,6,0.12159178311073038,-3.0960743907714954,373458,-3.096074390771873,88208,false,8,DormandPrince54Integrator,false
3,2,10,0.07733360465405925,-2.346022530356771,936375,-2.346022530356751,267541,false,8,DormandPrince54Integrator,false
2039,1020,3,4.84422369356915,-7339.654375268734,2568416,-7339.6542707762455,20680292,false,8,DormandPrince54Integrator,true
3,2,8,0.03394080361571772,-0.6639558600018888,561292,-0.6639558592833222,138000,true,8,DormandPrince54Integrator,true
29,15,8,2.96128296922744,-68.95534053924268,3033250,-68.95534033492048,1563875,true,8,DormandPrince54Integrator,false
3,2,10,1.7518999294210478,-5.358563126999412,717333,-5.358563107290713,361084,false,8,DormandPrince54Integrator,true
5,3,2,0.8281182063278232,-2.8555474883372343,251833,-2.8555474903821096,47375,true,8,DormandPrince54Integrator,false
7,4,4,4.0292661162632495,-14.331931713959463,749917,-14.331931618795348,162792,true,8,DormandPrince54Integrator,false
13,7,9,3.069891187722839,-30.46033546615212,1290875,-30.46033506200648,984083,false,8,DormandPrince54Integrator,false
115,58,8,3.4480741445155454,-338.04781892702806,1340500,-338.0478191924176,5921084,false,8,DormandPrince54Integrator,false
61,31,3,4.52138181910752,-112.08837293288522,585792,-112.08837089189151,647625,true,8,DormandPrince54Integrator,false
133,67,2,5.320767620964524,-298.12760633506684,547167,-298.12759935397554,976125,true,8,DormandPrince54Integrator,false
7,4,10,3.7692493061504377,-16.221250097238983,1716875,-16.221250037630853,758917,false,8,DormandPrince54Integrator,false
3,2,3,0.4679600456085901,-1.709099852194527,108500,-1.7090998537837039,41750,false,8,DormandPrince54Integrator,true
3,2,10,1.24288590216369,-5.212001670912507,693459,-5.212001694513928,358417,false,8,DormandPrince54Integrator,true
9,5,9,2.956489267515386,-20.355502419794867,1414792,-20.35550233773795,778833,true,8,DormandPrince54Integrator,true
3,2,7,0.7323926879659353,-0.999787115282919,370125,-0.9997871191137588,147250,false,8,DormandPrince54Integrator,true
55,28,4,5.305719376398584,-145.23665152845246,402250,-145.2366500495794,876792,false,8,DormandPrince54Integrator,true
5,3,7,0.6086701490607636,-0.9942320732632189,369958,-0.9942320754226459,186542,false,8,DormandPrince54Integrator,true
11,6,2,5.2931569363337285,-18.54737938248335,160834,-18.547379392064066,110584,false,8,DormandPrince54Integrator,true
5,3,4,4.316782247624745,-12.45058386233449,364875,-12.45058341451838,120750,true,8,DormandPrince54Integrator,true
3,2,6,0.05259149078803094,-0.8887844455944561,340208,-0.8887844455944477,82709,false,8,DormandPrince54Integrator,false
3,2,9,0.9810758700921415,-2.392946734241931,749959,-2.3929467444970256,249833,false,8,DormandPrince54Integrator,false
2157,1079,4,4.284315951478043,-8058.207282766305,3117667,-8058.206962830189,29112459,false,8,DormandPrince54Integrator,true
3,2,3,2.074893179499579,-3.9704430090752045,127042,-3.9704430164046625,69459,false,8,DormandPrince54Integrator,true
31,16,4,4.4879648758105875,-48.51713713130955,998875,-48.51713496931103,479167,true,8,DormandPrince54Integrator,false
3,2,2,0.583177146898356,-1.7603526350058813,112292,-1.7603526349165013,38375,false,8,DormandPrince54Integrator,false
11,6,2,4.606057190184047,-18.906193535847613,381166,-18.906193539017366,102667,true,8,DormandPrince54Integrator,false
351,176,6,4.28753484729134,-1092.390747159806,1305584,-1092.390736084948,9206541,false,8,DormandPrince54Integrator,true
3,2,4,1.17951748693178,-3.290809624575393,183500,-3.290809631023873,86375,false,8,DormandPrince54Integrator,true
5,3,9,3.8817257679476547,-15.77270084488236,3254709,-15.772701327642661,550833,false,8,DormandPrince54Integrator,true
29,15,5,4.380920681818845,-69.79773987241816,1367041,-69.79773964830642,698417,true,8,DormandPrince54Integrator,false
5,3,9,1.058929693324524,-7.405992408139607,588542,-7.405992458541944,309458,false,8,DormandPrince54Integrator,true
3,2,2,0.891413996081367,-5.804996590295493,288833,-5.804996607214057,37166,true,8,DormandPrince54Integrator,false
3,2,10,1.7242093950638404,-5.936141843176442,819625,-5.936141837157887,460583,false,8,DormandPrince54Integrator,true
3,2,6,1.0659766413708138,-3.3619077551690992,450209,-3.361907783311545,128750,true,8,DormandPrince54Integrator,true
5,3,10,2.580829945439687,-12.143975770364646,4885833,-12.143975636171108,667333,true,8,DormandPrince54Integrator,false
3,2,10,0.11400209450915832,-2.2737211201624015,2904083,-2.2737211201620036,246541,true,8,DormandPrince54Integrator,false
3,2,10,0.3057592421063572,-3.406500345782205,1028583,-3.40650449578675,283125,true,8,DormandPrince54Integrator,true
3,2,5,0.21997962853768555,-2.0196596485870426,226791,-2.0196596485879836,170042,false,8,DormandPrince54Integrator,true
69,35,3,3.5222144900752292,-126.92707450251888,355375,-126.9270606274219,1032041,false,8,DormandPrince54Integrator,false
7,4,7,3.3123875613227285,-14.389179347224072,1079375,-14.389179340038748,365083,false,8,DormandPrince54Integrator,false
11,6,7,2.345385465260961,-21.49548862237858,2350458,-21.495488609323754,502500,true,8,DormandPrince54Integrator,false
7,4,7,2.8517269379294548,-14.948579896823635,2876459,-14.94857976109553,527209,true,8,DormandPrince54Integrator,false
3,2,10,1.077480312577365,-5.0626286852867315,1283500,-5.062628696177892,369334,false,8,DormandPrince54Integrator,false
5,3,6,2.520503423752907,-12.238250899529307,607583,-12.238250843237605,230291,false,8,DormandPrince54Integrator,false
57,29,7,4.930156095953104,-172.1187059939226,1230417,-172.1187083241417,3284292,false,8,DormandPrince54Integrator,true
5,3,3,2.7069574785665194,-7.585052661693112,168625,-7.585052631275675,106292,false,8,DormandPrince54Integrator,true
11,6,6,1.4273180407200563,-15.922768665582312,386916,-15.922768881081405,359208,false,8,DormandPrince54Integrator,true
267,134,5,5.021626932394785,-721.6403812355604,1169667,-721.6403752233805,5035875,false,8,DormandPrince54Integrator,false
3,2,4,2.633819994258753,-7.109646532277523,242750,-7.109646525065369,90417,false,8,DormandPrince54Integrator,true
33,17,2,3.081420806367604,-50.28417426270773,380209,-50.28417330669409,292542,true,8,DormandPrince54Integrator,false
3,2,5,1.1730994870175515,-3.3142809059812484,329625,-3.3142809191008147,107166,true,8,DormandPrince54Integrator,true
47,24,4,3.631638314727003,-98.88811896647292,431167,-98.8881189684734,724917,false,8,DormandPrince54Integrator,false
3,2,4,1.4332400527661635,-4.16481320579412,216000,-4.164813205760515,109125,false,8,DormandPrince54Integrator,false
3,2,10,1.5192884170538887,-4.9352694731602575,3985292,-4.935269478973541,364000,true,8,DormandPrince54Integrator,false
5,3,10,0.38189137366306,-4.52366358012489,735292,-4.523663580432944,310459,false,8,DormandPrince54Integrator,true
5,3,8,2.596237594656226,-7.889587218975286,1050542,-7.88958716803347,433042,true,8,DormandPrince54Integrator,true
3,2,10,0.05514787048902442,-0.9312659632745829,957750,-0.931265963274578,243958,false,8,DormandPrince54Integrator,false
57,29,8,4.483322199242689,-168.11558191237478,1168167,-168.1155878454964,2875167,false,8,DormandPrince54Integrator,true
9,5,9,2.863964713085407,-22.46869082130634,3934708,-22.46869076648651,855416,true,8,DormandPrince54Integrator,false
13,7,2,1.760996189998672,-9.881896739933644,324084,-9.881896979304532,131250,true,8,DormandPrince54Integrator,false
5,3,6,0.28283855632214167,-4.373360403449847,339625,-4.373360403450566,118583,true,8,DormandPrince54Integrator,true
3,2,4,0.6603682081003126,-3.5009514960078163,183209,-3.5009514966895874,55292,false,8,DormandPrince54Integrator,true
589,295,10,4.626401114947034,-2201.505883718579,6653000,-2201.5058777235904,52427958,true,8,DormandPrince54Integrator,true
3,2,9,0.25778919624475505,-2.7818982384557565,3162208,-2.781898238466612,215750,true,8,DormandPrince54Integrator,false
3,2,2,4.850415762426365,-8.160109528180831,208500,-8.160109330690432,96292,false,8,DormandPrince54Integrator,true
27,14,9,5.341195964563569,-60.840037422665546,1543833,-60.8400375548711,2552500,false,8,DormandPrince54Integrator,true
13,7,2,3.474641385289007,-16.743805706901533,180250,-16.743805720598772,125833,true,8,DormandPrince54Integrator,true
3,2,10,0.9609888648377145,-7.4620356347256305,1080041,-7.462035654366498,372000,true,8,DormandPrince54Integrator,true
3,2,10,0.3519490966755093,-3.7688091167679514,783750,-3.7688091163664184,327666,false,8,DormandPrince54Integrator,true
3,2,8,0.041513458470325226,-1.7605354801725221,431917,-1.7605354801725146,150625,false,8,DormandPrince54Integrator,true
223,112,10,4.817013748158071,-712.5159820215379,4318500,-712.5159747729547,27662208,true,8,DormandPrince54Integrator,true
3,2,4,0.8342094473972697,-3.7906152119482743,228500,-3.7906152152720343,76000,false,8,DormandPrince54Integrator,false
53,27,6,3.2963996059699303,-122.36575996690347,794708,-122.36575262064937,1701542,false,8,DormandPrince54Integrator,false
9,5,3,2.35770637756567,-16.90466705175565,519000,-16.90466711093857,6482084,true,8,DormandPrince54Integrator,false
9,5,10,3.500327880899364,-20.247720613200734,5164625,-20.24772064964374,1124167,true,8,DormandPrince54Integrator,false
221,111,5,3.554853838483051,-609.1860073562766,958917,-609.185958333286,4538958,true,8,DormandPrince54Integrator,true
13,7,3,2.329402378647767,-18.36559722435937,161334,-18.3655981209338,175875,false,8,DormandPrince54Integrator,true
3,2,6,0.13432813654037823,-1.1406383355709082,353584,-1.1406383355703316,110833,true,8,DormandPrince54Integrator,true
3,2,4,0.8769433007219447,-2.181122009199303,174708,-2.1811220094210886,65292,false,8,DormandPrince54Integrator,true
263,132,4,4.21746358914779,-756.5054160128116,1621166,-756.50540692153,3487500,true,8,DormandPrince54Integrator,false
45,23,8,4.140034513364462,-102.63275770210934,1109166,-102.6327602325394,2110041,false,8,DormandPrince54Integrator,true
23,12,10,3.743339289671452,-61.12840243039281,5224541,-61.12840235134978,2090333,true,8,DormandPrince54Integrator,false
3,2,9,1.1870051983346719,-6.227508882662844,886458,-6.227508885972808,269666,true,8,DormandPrince54Integrator,true
3,2,7,4.048611472066738,-7.64453441627764,1084667,-7.64453432800164,257625,true,8,DormandPrince54Integrator,true
9,5,2,2.4359851037985947,-13.240199598722308,124792,-13.24019976617125,94791,false,8,DormandPrince54Integrator,false
1247,624,7,5.333829217153841,-4316.939817413386,5322542,-4316.9397670996605,39295000,true,8,DormandPrince54Integrator,true
5,3,3,0.8295763500919773,-2.773670459506979,413000,-2.77367046278044,69916,true,8,DormandPrince54Integrator,false
3,2,10,0.24651171629757002,-4.500279796850492,885084,-4.500279796940754,355667,false,8,DormandPrince54Integrator,false
13,7,4,5.338981917138054,-27.489196320373843,434875,-27.489196710549805,230291,false,8,DormandPrince54Integrator,false
9,5,9,2.9023754182669195,-19.946222530464823,3452500,-19.94622247007654,611666,true,8,DormandPrince54Integrator,false
3,2,3,0.5840419057914913,-1.4983200059274244,141750,-1.4983200062119413,44792,false,8,DormandPrince54Integrator,false
3,2,10,2.710495269584304,-8.868700072051388,4249334,-8.868700047871501,459667,true,8,DormandPrince54Integrator,false
33,17,6,3.3146350161546985,-70.79519164332447,772625,-70.79519125265878,853916,true,8,DormandPrince54Integrator,true
3,2,4,0.3622872449550547,0.14715570920558707,531125,0.14715570906342768,57000,true,8,DormandPrince54Integrator,false
3,2,9,3.784872801336476,-12.684181328723236,1507084,-12.68418142089393,457042,false,8,DormandPrince54Integrator,false
3,2,2,0.3842826579527163,-1.998315846841039,99042,-1.9983158468467108,32583,false,8,DormandPrince54Integrator,false
5,3,5,1.3939111716801809,-8.5491437126587,305250,-8.549143835372078,115334,true,8,DormandPrince54Integrator,true
27,14,2,4.58540552628169,-56.14750281924963,363083,-56.147501343307745,246041,true,8,DormandPrince54Integrator,false
3,2,2,1.5744513190817622,-4.363286332075329,83125,-4.363286353269042,35375,false,8,DormandPrince54Integrator,true
3,2,8,1.2998714827613218,-2.5629763145395885,602708,-2.5629764258058056,186167,false,8,DormandPrince54Integrator,false
9,5,3,1.346466718504587,-9.506295984470027,148667,-9.506296012245734,102209,false,8,DormandPrince54Integrator,false
53,27,5,3.528277271853776,-127.87380180791058,1285667,-127.8738016196796,1060000,true,8,DormandPrince54Integrator,false
5,3,7,1.3536902571723635,-8.10958423612616,1567125,-8.109584239376357,243083,true,8,DormandPrince54Integrator,false
3,2,5,1.258435336438644,-4.11280332914458,817333,-4.1128033272311075,87500,true,8,DormandPrince54Integrator,false
5,3,10,1.9221648655037165,-9.358446037163263,1324875,-9.358445920219005,517000,true,8,DormandPrince54Integrator,true
5,3,7,1.0372358979281593,-2.87212086092367,526250,-2.872120876724317,257791,true,8,DormandPrince54Integrator,true
3,2,9,3.593615697401973,-11.308235236277449,1401208,-11.308235187416251,397709,false,8,DormandPrince54Integrator,false
15,8,6,4.1420092143362,-29.07906185317278,1859167,-29.079061855447176,442125,true,8,DormandPrince54Integrator,false
3,2,2,0.4336476949588392,-0.8029131423318885,93083,-0.8029131424717344,41416,true,8,DormandPrince54Integrator,true
3,2,9,0.09568535254122723,-3.601091327222155,631500,-3.6010913271652796,207584,true,8,DormandPrince54Integrator,true
4299,2150,8,4.937277191099555,-19295.093959955873,20438875,-19295.093798835762,230996417,true,8,DormandPrince54Integrator,false
55,28,3,3.0715653995476586,-110.99606947896129,587250,-110.99606897186928,572583,true,8,DormandPrince54Integrator,false
3,2,8,3.424045224437117,-9.410084792165325,2879041,-9.410084735604057,328333,true,8,DormandPrince54Integrator,false
3457,1729,5,4.909998640682389,-13663.884698920145,7599875,-13663.88451758567,65641667,true,8,DormandPrince54Integrator,false
3,2,6,0.7647509152989846,-5.749173537716775,441041,-5.74917354799041,101041,true,8,DormandPrince54Integrator,true
49,25,9,3.0847904809290845,-124.17929200526203,4065041,-124.17929116291411,3624791,true,8,DormandPrince54Integrator,false
5,3,2,4.650359089358085,-10.16288318004436,119375,-10.16288457356756,71416,false,8,DormandPrince54Integrator,true
3,2,7,0.642472537813323,-3.7699059329089857,467333,-3.769905932751521,149375,false,8,DormandPrince54Integrator,false
13,7,8,3.802953042160424,-26.77315051812063,861833,-26.77315068982629,738875,false,8,DormandPrince54Integrator,true
133,67,3,3.5363720037773656,-317.14518748632696,355709,-317.14518619976036,1260416,true,8,DormandPrince54Integrator,true
3,2,4,0.2011506476178619,-0.8387587071733494,135625,-0.8387587071734531,53208,false,8,DormandPrince54Integrator,true
3,2,7,0.36151436636263096,-3.1943183765633463,1359375,-3.1943183767498904,152083,true,8,DormandPrince54Integrator,false
9,5,8,3.0226524150740546,-22.343885302560707,1000750,-22.34388708489749,704958,false,8,DormandPrince54Integrator,false
13,7,2,4.635359242842078,-24.755309127031964,217708,-24.755309093286698,141375,true,8,DormandPrince54Integrator,true
73,37,10,3.511885579949893,-207.89758019741208,2432416,-207.89758058955573,6211833,true,8,DormandPrince54Integrator,true
3,2,8,0.7818779159086771,-1.819936744522214,449625,-1.8199367467392813,205208,false,8,DormandPrince54Integrator,true
51,26,5,4.983909376547101,-107.37548860512041,1446917,-107.37548234326988,1166083,true,8,DormandPrince54Integrator,false
7,4,6,1.640473938302104,-12.51631825633605,437667,-12.516318223218494,246959,false,8,DormandPrince54Integrator,false
23,12,7,4.222151492675757,-53.547540972447884,921167,-53.54754089827294,1020042,false,8,DormandPrince54Integrator,false
221,111,9,4.518670651225872,-747.0391373242726,2443041,-747.0391323093822,15096875,false,8,DormandPrince54Integrator,false
7,4,3,2.5823767179324624,-11.194170664597369,130000,-11.194170820261501,87333,false,8,DormandPrince54Integrator,true
