node_count,leaf_count,types_count,process_length,flow_likelihood,flow_duration,bdmm_likelihood,bdmm_duration,use_intervals,min_num_intervals,integrator,initialMatrixType
3,2,6,0.2895664656317598,NaN,407792,-5.336596784868446,115041,false,1,DormandPrince54Integrator,IDENTITY
99,50,9,3.9152644697968926,NaN,1701292,-289.93698144931693,7553458,false,1,DormandPrince54Integrator,IDENTITY
7,4,6,0.9161255107751826,NaN,423917,-9.212741294011469,243792,false,1,DormandPrince54Integrator,IDENTITY
3,2,4,1.1824295507278515,-2.907680199709354,229125,-3.184285400244823,68292,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,1.3099096905484264,-3.703840697132874,1223750,-3.896271994102743,448292,false,1,DormandPrince54Integrator,IDENTITY
17,9,4,4.090097073455508,NaN,393375,-38.44452667409505,300750,false,1,DormandPrince54Integrator,IDENTITY
49,25,5,3.605145220634421,NaN,546500,-89.40552031118531,1073083,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,4.187668292207764,NaN,950084,-8.362432980800284,245042,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.5702560528497774,-3.105498038943481,369791,-3.0173917694329515,99875,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,3.5337693543168935,-1.6467689331123376,126208,-5.2940035656971105,55458,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,3.315753696057438,NaN,197000,-6.2448191518261655,76500,false,1,DormandPrince54Integrator,IDENTITY
5,3,6,0.873975954935915,NaN,394708,-7.951731328084464,127541,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,1.0864811004843395,NaN,811166,-6.274468589252768,252459,false,1,DormandPrince54Integrator,IDENTITY
5,3,7,2.5870345048364514,NaN,661083,-11.084364574303615,330708,false,1,DormandPrince54Integrator,IDENTITY
5,3,3,2.23407105150004,NaN,169125,-7.338082379835274,103625,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,1.112406816377498,-0.9333431175414557,119083,-1.0918899838076388,41083,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,1.5629239676365603,-3.094486296970637,109958,-4.58034370003473,44292,false,1,DormandPrince54Integrator,IDENTITY
31,16,2,3.8468611145082034,NaN,200833,-60.52273143391038,312083,false,1,DormandPrince54Integrator,IDENTITY
221,111,2,3.806887579401741,NaN,218292,-522.3440993151571,1797875,false,1,DormandPrince54Integrator,IDENTITY
165,83,4,4.608421678346929,NaN,361375,-449.88890951218355,2405125,false,1,DormandPrince54Integrator,IDENTITY
17,9,10,1.5715328080792585,NaN,1100125,-30.86758938620259,1358750,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,4.0120694255085585,NaN,1652375,-11.10262491842644,477958,false,1,DormandPrince54Integrator,IDENTITY
3,2,5,2.3216418330553976,NaN,344083,-6.505078780882206,156125,false,1,DormandPrince54Integrator,IDENTITY
25,13,2,4.838753311582376,NaN,161833,-47.058985796338106,199333,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,1.4272480999145343,-3.6582571951260445,930208,-4.666234351528034,266291,false,1,DormandPrince54Integrator,IDENTITY
27,14,9,2.301770449239915,NaN,1053625,-48.13741436495193,1709042,false,1,DormandPrince54Integrator,IDENTITY
57,29,10,2.474827066395236,NaN,1462916,-121.09259268282017,4451292,false,1,DormandPrince54Integrator,IDENTITY
43,22,5,3.8028362744349797,NaN,429542,-96.33093719783723,1014583,false,1,DormandPrince54Integrator,IDENTITY
351,176,5,3.7307737960747414,NaN,593000,-965.3537298995411,6867625,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,1.619903558560964,NaN,940875,-5.421999870374892,337584,false,1,DormandPrince54Integrator,IDENTITY
73,37,2,2.334900975920685,NaN,149708,-134.5515050845819,608291,false,1,DormandPrince54Integrator,IDENTITY
5,3,4,1.5401844491161003,-5.828642893202227,211250,-5.902089487990197,111542,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,0.46562834597294045,-1.5039937630991074,593250,-2.392465748089015,182416,false,1,DormandPrince54Integrator,IDENTITY
271,136,4,3.9854747893026032,NaN,418000,-797.2514184526375,3992541,false,1,DormandPrince54Integrator,IDENTITY
21,11,10,3.1090192718030405,NaN,1756291,-56.449513860925194,2585583,false,1,DormandPrince54Integrator,IDENTITY
19,10,4,3.9365784870009355,NaN,369916,-38.99759886958272,350917,false,1,DormandPrince54Integrator,IDENTITY
5,3,10,1.05789008623685,NaN,1003292,-11.041407043510832,441667,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,1.3734433226417797,NaN,530542,-5.752539119925,162459,false,1,DormandPrince54Integrator,IDENTITY
9,5,3,1.1569588610332597,NaN,155500,-12.197234711230319,104875,false,1,DormandPrince54Integrator,IDENTITY
3,2,9,0.9730256325232794,-4.73949908512067,809041,-6.527141310634249,326417,false,1,DormandPrince54Integrator,IDENTITY
7,4,4,2.199894370928316,NaN,252875,-12.191209701763665,136792,false,1,DormandPrince54Integrator,IDENTITY
7,4,7,3.7815570184812723,NaN,814792,-16.554076992902043,348417,false,1,DormandPrince54Integrator,IDENTITY
11,6,3,1.5958895952770569,NaN,157750,-9.066532481309327,134333,false,1,DormandPrince54Integrator,IDENTITY
7,4,2,2.5705953383109774,-5.324982999491987,133958,-7.1873254748737025,91541,false,1,DormandPrince54Integrator,IDENTITY
11,6,10,1.597499139901497,NaN,1160667,-21.90654426070488,1011959,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.5320820665256548,-2.176004945780332,387167,-2.5806424464387736,99125,false,1,DormandPrince54Integrator,IDENTITY
13,7,2,1.9022605395223873,-11.482547249255447,118375,-17.15038943988248,123833,false,1,DormandPrince54Integrator,IDENTITY
19,10,3,4.416139952857984,NaN,236250,-33.61827342772614,232750,false,1,DormandPrince54Integrator,IDENTITY
5,3,7,2.842697119954437,-5.567064561249765,662333,-7.825320273379044,223500,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,2.6045498806232015,-4.6066495568965475,204834,-5.8147739067849376,64416,false,1,DormandPrince54Integrator,IDENTITY
3,2,10,0.768228594029608,-3.470360366471353,974625,-3.800932095183727,283625,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,0.7434925316198676,-0.08028548698717453,113084,0.3345381073918591,39542,false,1,DormandPrince54Integrator,IDENTITY
3,2,6,0.5172323438388066,-4.249973672371741,390333,-4.0042133476319375,91333,false,1,DormandPrince54Integrator,IDENTITY
13,7,5,3.8221109955184343,NaN,449292,-22.350077321799233,270042,false,1,DormandPrince54Integrator,IDENTITY
3,2,3,0.7940014279970387,-0.7386177396009292,151209,-1.3133110274164694,53541,false,1,DormandPrince54Integrator,IDENTITY
9,5,3,3.944285126442138,NaN,177667,-19.010671313073267,110375,false,1,DormandPrince54Integrator,IDENTITY
3,2,7,0.1889433747293623,-2.5253744212874105,483000,-2.3441647912049035,121083,false,1,DormandPrince54Integrator,IDENTITY
15,8,10,2.6944173665905335,NaN,1498833,-35.248257366736674,1494000,false,1,DormandPrince54Integrator,IDENTITY
55,28,5,4.287582865831591,NaN,497375,-104.09781715184965,949458,false,1,DormandPrince54Integrator,IDENTITY
71,36,10,4.531491520503704,NaN,1873708,-210.28245675920334,7053458,false,1,DormandPrince54Integrator,IDENTITY
3,2,2,1.6690123741278273,NaN,116917,-2.274297945240902,59709,false,1,DormandPrince54Integrator,IDENTITY
5,3,6,1.2532341525961177,NaN,403334,-7.29815585935748,158916,false,1,DormandPrince54Integrator,IDENTITY
3,2,8,1.0435904106813843,NaN,727916,-4.573980387411993,227791,false,1,DormandPrince54Integrator,IDENTITY
159,80,2,4.153815614341893,NaN,214917,-387.8879542623061,1288416,false,1,DormandPrince54Integrator,IDENTITY
